frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
246,,,,472.5000,676.5000,0.8385,556.1250,643.5000,0.0000,719.6250,715.5000,0.7500,880.5000,384.7500,0.3750,1131.7500,514.8750,0.3750,825.7500,720.3750,0.3750,691.1250,876.0000,1.3521,885.7500,695.6250,0.7500,826.5000,831.7500,0.7500,1009.5000,676.8750,0.3750,960.0000,904.5000,1.0607,1037.2500,633.7500,0.0000,1011.7500,826.5000,1.0607,,,,,,,,,
247,,,,494.6250,660.3750,27.3776,572.2500,631.5000,20.1001,725.6250,708.7500,9.0312,885.7500,383.6250,5.3692,1135.5000,514.8750,3.7500,829.5000,717.0000,5.0451,685.8750,874.5000,5.4601,887.2500,691.5000,4.3893,827.2500,831.7500,0.7500,1010.2500,674.2500,2.7300,953.2500,903.0000,6.9147,1039.5000,633.7500,2.2500,1009.5000,828.0000,2.7042,,,,,,,,,
248,,,,494.2500,664.8750,4.5156,576.0000,630.3750,3.9151,725.2500,709.1250,0.5303,888.7500,385.8750,3.7500,1137.0000,512.6250,2.7042,822.0000,715.5000,7.6485,688.5000,873.7500,2.7300,897.0000,681.0000,14.3287,846.0000,835.5000,19.1213,1015.5000,672.0000,5.7118,969.0000,907.5000,16.3802,1042.5000,630.3750,4.5156,1007.2500,830.2500,3.1820,,,,,,,,,
249,580.1250,786.0000,,505.1250,651.0000,17.6290,573.3750,629.2500,2.8559,737.2500,703.5000,13.2529,898.5000,385.5000,9.7572,1147.5000,520.8750,13.3534,860.2500,694.1250,43.8173,764.2500,870.0000,75.8428,897.7500,682.5000,1.6771,831.0000,837.7500,15.1678,1028.2500,673.8750,12.8871,967.5000,919.5000,12.0934,1044.0000,629.2500,1.8750,1008.0000,838.5000,8.2840,,,,,,,,,
250,580.8750,765.0000,21.0134,514.1250,645.0000,10.8167,585.7500,613.1250,20.3262,727.1250,702.0000,10.2355,901.5000,387.0000,3.3541,1149.0000,524.2500,3.6933,853.5000,698.2500,7.9106,755.2500,873.7500,9.7500,897.7500,688.5000,6.0000,848.2500,837.7500,17.2500,1030.5000,681.0000,7.4718,960.7500,911.2500,10.6595,1054.5000,631.5000,10.7384,1038.7500,825.0000,33.5829,,,,,,,,,
251,586.5000,747.0000,18.8584,525.0000,630.0000,18.5274,603.7500,589.1250,30.0000,739.5000,690.0000,17.2378,915.0000,386.2500,13.5208,1156.5000,529.1250,8.9451,882.0000,693.7500,28.8531,795.0000,876.0000,39.8136,895.5000,690.0000,2.7042,831.7500,840.7500,16.7705,1032.7500,680.2500,2.3717,957.0000,906.7500,5.8577,1055.2500,636.3750,4.9324,1035.0000,828.7500,5.3033,,,,,,,,,
252,585.0000,747.0000,1.5000,525.0000,630.7500,0.7500,603.7500,589.8750,0.7500,737.6250,691.5000,2.4012,913.5000,386.6250,1.5462,1155.7500,528.7500,0.8385,879.7500,693.7500,2.2500,792.0000,876.0000,3.0000,897.0000,688.8750,1.8750,837.0000,840.0000,5.3033,1033.5000,680.2500,0.7500,959.2500,907.5000,2.3717,1056.0000,636.0000,0.8385,1035.0000,828.7500,0.0000,,,,,,,,,
253,598.5000,752.2500,14.4849,525.7500,640.1250,9.4050,610.5000,598.5000,10.9523,735.0000,699.7500,8.6575,914.2500,386.2500,0.8385,1164.7500,533.6250,10.2355,869.2500,707.6250,17.4002,755.2500,873.0000,36.8722,904.5000,691.1250,7.8302,856.5000,837.0000,19.7294,1035.7500,688.8750,8.9136,957.7500,913.5000,6.1847,1059.0000,643.8750,8.4271,1043.2500,828.7500,8.2500,,,,,,,,,
254,612.0000,763.5000,17.5731,526.8750,655.8750,15.7901,603.3750,617.2500,20.0581,758.6250,694.1250,24.2854,926.2500,388.8750,12.2838,1171.5000,533.2500,6.7604,902.2500,702.7500,33.3581,803.2500,871.5000,48.0234,909.7500,693.0000,5.5748,843.7500,834.0000,13.0982,1044.0000,688.8750,8.2500,958.5000,904.5000,9.0312,1062.0000,648.0000,5.1006,1045.5000,827.2500,2.7042,,,,,,,,,
255,600.0000,753.0000,15.9452,545.2500,632.6250,29.6345,608.2500,597.0000,20.8285,753.3750,696.0000,5.5748,932.2500,388.1250,6.0467,1176.7500,540.7500,9.1549,894.7500,702.7500,7.5000,783.7500,874.5000,19.7294,916.5000,695.6250,7.2425,850.5000,840.0000,9.0312,1041.7500,690.0000,2.5156,954.7500,913.5000,9.7500,1066.5000,650.2500,5.0312,1044.0000,837.7500,10.6066,,,,,,,,,
256,606.7500,761.2500,10.6595,538.5000,638.2500,8.7865,594.3750,612.7500,20.9900,758.2500,696.0000,4.8750,932.2500,391.5000,3.3750,1179.0000,540.3750,2.2810,900.0000,700.8750,5.5748,789.7500,871.5000,6.7082,914.2500,700.1250,5.0312,837.0000,838.5000,13.5831,1044.0000,692.2500,3.1820,951.0000,913.5000,3.7500,1065.0000,652.1250,2.4012,1039.5000,837.0000,4.5621,,,,,,,,,
257,606.0000,759.0000,2.3717,538.1250,635.2500,3.0233,601.1250,603.0000,11.8585,756.7500,702.3750,6.5491,945.0000,394.8750,13.1891,1183.5000,547.5000,8.4271,903.7500,709.5000,9.4050,789.7500,873.7500,2.2500,907.5000,709.5000,11.5522,828.7500,845.2500,10.6595,1038.7500,697.8750,7.6944,945.0000,917.2500,7.0755,1063.5000,658.5000,6.5491,1035.7500,841.5000,5.8577,,,,,,,,,
258,606.0000,759.7500,0.7500,538.1250,635.6250,0.3750,601.5000,603.3750,0.5303,756.7500,702.7500,0.3750,944.2500,394.8750,0.7500,1183.5000,547.8750,0.3750,902.2500,709.8750,1.5462,787.5000,873.0000,2.3717,909.0000,708.7500,1.6771,830.2500,845.2500,1.5000,1038.7500,698.2500,0.3750,945.0000,918.0000,0.7500,1062.7500,658.1250,0.8385,1035.7500,841.5000,0.0000,,,,,,,,,
259,604.5000,751.5000,8.3853,540.0000,626.2500,9.5607,603.0000,593.6250,9.8647,757.5000,707.2500,4.5621,958.5000,394.5000,14.2549,1190.2500,551.2500,7.5467,906.0000,714.0000,5.5748,796.5000,874.5000,9.1241,909.0000,712.1250,3.3750,834.7500,850.5000,6.9147,1040.2500,703.8750,5.8216,947.2500,918.0000,2.2500,1064.2500,665.6250,7.6485,1034.2500,846.0000,4.7434,,,,,,,,,
260,611.2500,756.7500,8.5513,539.6250,627.0000,0.8385,599.6250,602.6250,9.6120,761.6250,704.2500,5.1006,961.5000,393.0000,3.3541,1190.2500,552.7500,1.5000,902.2500,712.1250,4.1926,783.7500,873.0000,12.8379,914.2500,708.3750,6.4517,837.0000,849.7500,2.3717,1039.5000,703.5000,0.8385,942.7500,919.5000,4.7434,1062.7500,665.6250,1.5000,1036.5000,848.2500,3.1820,,,,,,,,,
261,616.5000,762.7500,7.9726,535.5000,634.1250,8.2329,592.1250,618.0000,17.1067,760.5000,702.7500,1.8750,960.0000,389.2500,4.0389,1191.0000,552.7500,0.7500,897.7500,709.8750,5.0312,778.5000,865.5000,9.1549,918.0000,705.0000,5.0451,838.5000,842.2500,7.6485,1040.2500,702.7500,1.0607,942.0000,921.7500,2.3717,1063.5000,663.0000,2.7300,1042.5000,846.0000,6.4080,,,,,,,,,
262,605.2500,771.0000,13.9508,542.2500,630.7500,7.5467,591.0000,615.0000,3.2040,762.7500,702.0000,2.3717,946.5000,407.2500,22.5000,1168.5000,526.5000,34.5733,900.0000,722.2500,12.5779,790.5000,876.0000,15.9452,891.7500,701.2500,26.5165,805.5000,837.0000,33.4150,1029.0000,684.0000,21.8661,990.7500,895.5000,55.3681,1065.0000,662.2500,1.6771,1065.0000,837.7500,23.9648,,,,,,,,,
263,588.7500,756.7500,21.8017,545.2500,618.0000,13.0982,607.5000,587.6250,31.9631,767.2500,699.0000,5.4083,961.5000,392.2500,21.2132,1188.0000,541.1250,24.3750,900.7500,714.7500,7.5374,810.0000,885.7500,21.8017,889.5000,701.2500,2.2500,780.0000,815.2500,33.5159,1028.2500,688.1250,4.1926,923.2500,910.5000,69.1466,1074.7500,661.5000,9.7788,1030.5000,852.0000,37.3271,,,,,,,,,
264,589.1250,757.5000,0.8385,544.8750,618.7500,0.8385,607.5000,588.3750,0.7500,767.2500,699.3750,0.3750,960.7500,392.2500,0.7500,1188.0000,541.1250,0.0000,900.7500,714.7500,0.0000,808.5000,885.7500,1.5000,889.5000,701.2500,0.0000,780.0000,816.0000,0.7500,1028.2500,688.1250,0.0000,923.2500,910.5000,0.0000,1074.0000,661.5000,0.7500,1028.2500,851.2500,2.3717,,,,,,,,,
265,588.3750,753.0000,4.5621,546.7500,610.1250,8.8265,597.7500,583.5000,10.9008,767.2500,699.0000,0.3750,970.5000,387.0000,11.0736,1197.0000,547.8750,11.2500,906.7500,703.1250,13.0821,828.7500,882.7500,20.4710,902.2500,693.7500,14.7923,795.7500,833.2500,23.3586,1038.0000,692.2500,10.5867,933.7500,915.7500,11.7394,1067.2500,660.3750,6.8431,1020.0000,855.0000,9.0623,,,,,,,,,
266,584.2500,750.7500,4.6987,549.0000,601.8750,8.5513,600.0000,574.5000,9.2770,768.0000,696.7500,2.3717,960.7500,396.3750,13.5260,1185.0000,553.5000,13.2529,912.0000,704.2500,5.3692,828.0000,886.5000,3.8243,899.2500,703.1250,9.8433,788.2500,837.0000,8.3853,1037.2500,689.6250,2.7300,943.5000,909.0000,11.8585,1066.5000,654.3750,6.0467,1031.2500,844.5000,15.3887,,,,,,,,,
267,591.0000,758.2500,10.0902,548.2500,607.1250,5.3033,596.6250,583.8750,9.9640,771.7500,695.6250,3.9151,970.5000,387.0000,13.5260,1201.5000,549.0000,17.1026,918.0000,702.0000,6.4080,828.7500,883.5000,3.0923,889.5000,701.2500,9.9287,759.7500,830.2500,29.2884,1044.0000,689.2500,6.7604,948.0000,911.2500,5.0312,1068.7500,655.8750,2.7042,1027.5000,849.0000,5.8577,,,,,,,,,
268,588.3750,757.5000,2.7300,541.8750,600.3750,9.2846,591.7500,581.6250,5.3692,765.3750,695.6250,6.3750,969.7500,387.0000,0.7500,1201.5000,551.2500,2.2500,913.5000,703.5000,4.7434,814.5000,882.0000,14.3287,890.2500,703.8750,2.7300,761.2500,834.7500,4.7434,1042.5000,691.1250,2.4012,951.0000,918.0000,7.3866,1071.0000,658.5000,3.4573,1035.0000,858.0000,11.7154,,,,,,,,,
269,586.5000,751.5000,6.2861,540.7500,601.5000,1.5910,594.7500,581.2500,3.0233,755.2500,699.3750,10.7971,961.5000,392.2500,9.7788,1195.5000,551.6250,6.0117,906.7500,702.3750,6.8431,808.5000,871.5000,12.0934,882.0000,710.6250,10.6595,752.2500,837.7500,9.4868,1039.5000,690.0000,3.2040,954.0000,922.5000,5.4083,1068.7500,657.7500,2.3717,1029.7500,862.5000,6.9147,,,,,,,,,
270,586.5000,752.2500,0.7500,540.7500,601.5000,0.0000,594.7500,580.8750,0.3750,755.2500,699.0000,0.3750,961.5000,392.2500,0.0000,1195.5000,551.2500,0.3750,906.7500,702.3750,0.0000,808.5000,871.5000,0.0000,882.0000,711.0000,0.3750,750.7500,837.0000,1.6771,1039.5000,689.2500,0.7500,954.0000,921.0000,1.5000,1069.5000,657.7500,0.7500,1030.5000,862.5000,0.7500,,,,,,,,,
271,564.3750,741.7500,24.4901,534.7500,601.5000,6.0000,596.2500,571.5000,9.4942,725.6250,706.8750,30.6538,942.7500,393.7500,18.8099,1185.0000,550.5000,10.5268,879.0000,700.5000,27.8133,781.5000,865.5000,27.6586,852.0000,721.1250,31.6625,707.2500,838.5000,43.5259,1032.0000,686.2500,8.0777,962.2500,927.7500,10.6595,1059.0000,655.5000,10.7384,1016.2500,870.0000,16.1032,,,,,,,,,
272,547.8750,738.7500,16.7705,531.7500,590.6250,11.2812,579.0000,556.5000,22.8596,718.5000,712.8750,9.3148,939.7500,396.0000,3.7500,1185.0000,546.0000,4.5000,885.7500,696.3750,7.9106,822.0000,872.2500,41.0586,772.5000,744.0000,82.7255,568.5000,844.5000,138.8797,1026.0000,682.5000,7.0755,970.5000,922.5000,9.7788,1044.7500,654.7500,14.2697,999.0000,865.5000,17.8273,,,,,,,,,
273,537.3750,723.7500,18.3098,523.8750,584.6250,9.9003,586.5000,550.1250,9.8433,691.5000,724.8750,29.5466,918.7500,402.0000,21.8403,1172.2500,538.5000,14.7923,867.0000,700.8750,19.2824,825.0000,878.2500,6.7082,738.7500,756.7500,36.0780,519.0000,863.2500,52.9321,1019.2500,678.3750,7.9106,969.7500,918.7500,3.8243,1043.2500,657.0000,2.7042,1001.2500,871.5000,6.4080,,,,,,,,,
274,522.7500,721.1250,14.8587,525.3750,583.8750,1.6771,579.7500,544.5000,8.7865,696.0000,744.0000,19.6473,917.2500,409.1250,7.2812,1158.0000,530.2500,16.4659,877.5000,719.2500,21.1634,841.5000,882.7500,17.1026,763.5000,766.5000,26.6012,559.5000,882.0000,44.6297,1010.2500,676.8750,9.1241,998.2500,904.5000,31.8640,1040.2500,660.0000,4.2426,1013.2500,861.0000,15.9452,,,,,,,,,
275,502.5000,735.0000,24.5475,514.1250,581.2500,11.5522,542.2500,540.7500,37.6870,719.2500,729.0000,27.6688,922.5000,408.0000,5.3692,1161.7500,531.3750,3.9151,901.5000,719.6250,24.0029,852.0000,891.0000,13.3534,780.7500,769.5000,17.5089,582.0000,894.0000,25.5000,1012.5000,677.2500,2.2810,983.2500,892.5000,19.2094,1033.5000,660.0000,6.7500,1003.5000,848.2500,16.0507,,,,,,,,,
276,502.5000,735.0000,0.0000,514.1250,581.2500,0.0000,542.2500,540.7500,0.0000,720.0000,728.2500,1.0607,922.5000,408.0000,0.0000,1161.0000,531.3750,0.7500,901.5000,719.6250,0.0000,851.2500,891.0000,0.7500,781.5000,769.5000,0.7500,582.7500,894.0000,0.7500,1012.5000,676.8750,0.3750,983.2500,891.7500,0.7500,1033.5000,660.0000,0.0000,1005.0000,849.0000,1.6771,,,,,,,,,
277,467.2500,710.2500,43.0712,521.2500,549.0000,33.0277,532.1250,502.8750,39.2050,715.5000,712.8750,16.0200,925.5000,403.1250,5.7241,1167.7500,531.7500,6.7604,913.5000,712.8750,13.7682,837.7500,892.5000,13.5831,788.2500,758.2500,13.1196,603.7500,898.5000,21.4767,1018.5000,675.7500,6.1046,979.5000,887.2500,5.8577,1033.5000,650.2500,9.7500,1012.5000,829.5000,20.8926,,,,,,,,,
278,451.1250,712.8750,16.3373,478.8750,554.2500,42.6990,515.2500,508.1250,17.6728,691.8750,708.0000,24.1227,909.7500,400.8750,15.9099,1170.0000,529.5000,3.1820,875.2500,723.7500,39.7659,711.3750,901.5000,126.6951,872.2500,727.5000,89.4515,745.8750,912.0000,142.7647,1020.0000,680.2500,4.7434,993.7500,909.0000,26.0024,1036.5000,640.8750,9.8433,1016.2500,825.7500,5.3033,,,,,,,,,
279,454.1250,691.8750,21.2132,507.7500,497.2500,63.8965,502.8750,474.0000,36.2995,722.2500,691.1250,34.7478,920.2500,389.6250,15.3887,1167.0000,535.5000,6.7082,873.7500,750.7500,27.0416,666.3750,913.5000,46.5725,876.7500,727.1250,4.5156,793.5000,884.2500,55.1199,1009.5000,693.3750,16.8082,944.2500,910.5000,49.5227,1039.5000,639.0000,3.5377,1017.7500,806.2500,19.5576,,,,,,,,,
280,466.1250,639.3750,53.8540,531.3750,471.0000,35.3158,537.7500,447.3750,43.8766,700.5000,690.7500,21.7532,927.7500,384.0000,9.3750,1173.0000,547.5000,13.4164,882.7500,737.2500,16.2250,692.2500,900.0000,29.1850,869.2500,720.0000,10.3448,781.5000,897.0000,17.5089,1021.5000,697.8750,12.8160,948.0000,912.0000,4.0389,1036.5000,649.5000,10.9202,1008.0000,817.5000,14.8871,,,,,,,,,
281,446.6250,622.1250,26.0348,552.3750,424.1250,51.3640,525.3750,403.5000,45.5868,715.5000,685.1250,16.0200,954.7500,385.1250,27.0234,1176.0000,544.8750,3.9863,873.0000,740.2500,10.2011,678.0000,906.0000,15.4616,878.2500,702.0000,20.1246,813.0000,888.0000,32.7605,1021.5000,699.3750,1.5000,943.5000,892.5000,20.0125,1027.5000,660.0000,13.8293,1002.0000,821.2500,7.0755,,,,,,,,,
282,446.6250,622.5000,0.3750,552.0000,424.1250,0.3750,525.0000,403.5000,0.3750,715.5000,685.1250,0.0000,954.7500,385.1250,0.0000,1176.0000,545.2500,0.3750,873.0000,740.2500,0.0000,678.7500,906.0000,0.7500,877.5000,702.3750,0.8385,812.2500,888.7500,1.0607,1020.7500,699.3750,0.7500,943.5000,892.5000,0.0000,1026.0000,660.7500,1.6771,1000.5000,821.2500,1.5000,,,,,,,,,
283,450.7500,600.0000,22.8750,580.5000,417.0000,29.3771,498.7500,403.5000,26.2500,709.8750,681.7500,6.5598,956.2500,383.2500,2.4012,1173.7500,549.3750,4.6987,867.7500,735.0000,7.4246,687.3750,894.0000,14.7780,876.7500,706.8750,4.5621,807.7500,891.7500,5.4083,1018.5000,705.7500,6.7604,951.7500,897.0000,9.3975,1026.7500,668.2500,7.5374,999.0000,822.7500,2.1213,,,,,,,,,
284,459.0000,595.5000,9.3975,601.1250,446.6250,36.0975,522.7500,378.7500,34.4755,699.7500,682.1250,10.1319,981.0000,366.3750,29.9554,1174.5000,559.5000,10.1527,876.0000,733.5000,8.3853,695.2500,891.7500,8.1901,873.0000,705.7500,3.9151,819.0000,894.0000,11.4728,1014.0000,716.6250,11.7693,950.2500,895.5000,2.1213,1015.5000,675.7500,13.5208,988.5000,822.7500,10.5000,,,,,,,,,
285,474.0000,586.5000,17.4929,604.8750,439.5000,8.0516,528.7500,388.5000,11.4483,706.5000,675.0000,9.8147,990.0000,363.3750,9.4868,1180.5000,564.0000,7.5000,873.0000,733.5000,3.0000,694.5000,888.0000,3.8243,874.5000,705.7500,1.5000,813.7500,900.0000,7.9726,1015.5000,715.1250,2.1213,951.0000,899.2500,3.8243,1018.5000,678.0000,3.7500,993.7500,827.2500,6.9147,,,,,,,,,
286,480.7500,579.3750,9.8147,608.2500,422.2500,17.5771,524.6250,389.2500,4.1926,704.6250,669.7500,5.5748,978.0000,364.5000,12.0526,1165.5000,561.7500,15.1678,861.0000,729.0000,12.8160,693.3750,885.7500,2.5156,872.2500,707.6250,2.9288,816.7500,901.5000,3.3541,1005.0000,711.7500,11.0291,951.0000,894.7500,4.5000,1008.0000,676.1250,10.6661,978.7500,825.0000,15.1678,,,,,,,,,
287,480.3750,573.7500,5.6375,617.2500,419.2500,9.4868,528.3750,383.6250,6.7604,705.0000,669.0000,0.8385,978.0000,364.1250,0.3750,1164.0000,562.1250,1.5462,861.7500,729.0000,0.7500,692.2500,888.0000,2.5156,872.2500,705.7500,1.8750,819.7500,900.0000,3.3541,1006.5000,711.0000,1.6771,951.0000,892.5000,2.2500,1003.5000,675.7500,4.5156,969.7500,825.0000,9.0000,,,,,,,,,
288,480.3750,573.3750,0.3750,616.8750,419.2500,0.3750,527.6250,383.6250,0.7500,704.2500,669.0000,0.7500,978.7500,364.1250,0.7500,1164.0000,562.5000,0.3750,861.0000,729.0000,0.7500,692.2500,888.0000,0.0000,872.2500,705.7500,0.0000,819.7500,900.7500,0.7500,1006.5000,711.0000,0.0000,951.7500,892.5000,0.7500,1003.5000,675.7500,0.0000,969.7500,825.0000,0.0000,,,,,,,,,
289,479.2500,569.6250,3.9151,620.2500,418.5000,3.4573,530.2500,376.8750,7.2425,700.5000,668.6250,3.7687,984.7500,364.5000,6.0117,1164.0000,565.1250,2.6250,858.7500,726.3750,3.4573,691.5000,888.0000,0.7500,873.0000,703.5000,2.3717,819.0000,900.0000,1.0607,1004.2500,714.0000,3.7500,951.7500,891.7500,0.7500,1005.0000,678.7500,3.3541,975.0000,825.0000,5.2500,,,,,,,,,
290,478.8750,568.5000,1.1859,619.5000,420.7500,2.3717,526.8750,378.7500,3.8609,694.5000,667.8750,6.0467,987.7500,365.2500,3.0923,1164.7500,567.3750,2.3717,855.0000,723.0000,5.0451,691.5000,887.2500,0.7500,870.7500,703.1250,2.2810,813.7500,900.0000,5.2500,1003.5000,715.8750,2.0194,955.5000,894.7500,4.8023,1005.0000,679.5000,0.7500,975.7500,825.7500,1.0607,,,,,,,,,
291,478.1250,564.7500,3.8243,619.1250,420.0000,0.8385,523.1250,376.8750,4.1926,691.5000,666.3750,3.3541,993.7500,366.0000,6.0467,1166.2500,567.7500,1.5462,852.7500,721.1250,2.9288,690.7500,885.0000,2.3717,870.0000,700.5000,2.7300,813.0000,899.2500,1.0607,1002.7500,715.8750,0.7500,957.0000,895.5000,1.6771,1005.7500,680.2500,1.0607,977.2500,828.0000,2.7042,,,,,,,,,
292,478.5000,564.3750,0.5303,617.6250,418.8750,1.8750,520.1250,375.7500,3.2040,691.8750,665.2500,1.1859,998.2500,368.2500,5.0312,1167.0000,570.0000,2.3717,852.7500,720.3750,0.7500,692.2500,884.2500,1.6771,868.5000,700.5000,1.5000,810.7500,899.2500,2.2500,1003.5000,717.0000,1.3521,960.0000,893.2500,3.7500,1002.7500,683.2500,4.2426,973.5000,829.5000,4.0389,,,,,,,,,
293,480.7500,561.0000,4.0562,633.3750,408.7500,18.7237,522.3750,349.1250,26.7199,692.2500,668.2500,3.0233,1017.7500,364.1250,19.9315,1178.2500,571.1250,11.3061,867.7500,731.2500,18.5274,691.5000,903.0000,18.7650,876.0000,690.3750,12.6002,823.5000,886.5000,18.0312,1006.5000,716.6250,3.0233,951.0000,890.2500,9.4868,1004.2500,686.2500,3.3541,974.2500,834.7500,5.3033,,,,,,,,,
294,480.7500,561.0000,0.0000,633.7500,409.1250,0.5303,522.3750,349.5000,0.3750,692.2500,668.6250,0.3750,1017.7500,364.1250,0.0000,1178.2500,570.7500,0.3750,867.7500,731.2500,0.0000,691.8750,903.0000,0.3750,876.0000,690.3750,0.0000,823.5000,885.7500,0.7500,1005.7500,716.2500,0.8385,951.0000,889.5000,0.7500,1005.0000,686.2500,0.7500,976.5000,835.5000,2.3717,,,,,,,,,
295,497.6250,560.2500,16.8917,655.8750,403.8750,22.7394,492.7500,356.6250,30.4698,681.0000,669.0000,11.2562,1018.5000,366.7500,2.7300,1170.0000,578.6250,11.4052,856.5000,716.2500,18.7500,696.7500,886.5000,17.2051,868.5000,699.0000,11.4298,810.0000,897.0000,17.5731,991.5000,723.7500,16.1032,950.2500,891.0000,1.6771,999.0000,696.0000,11.4483,975.7500,838.5000,3.0923,,,,,,,,,
296,526.5000,563.6250,29.0716,678.3750,390.0000,26.4342,482.6250,363.7500,12.3807,688.5000,673.8750,8.9451,1032.7500,369.3750,14.4898,1179.0000,576.0000,9.3750,870.0000,729.7500,19.0919,688.5000,903.7500,19.1213,875.2500,694.1250,8.3264,822.7500,891.7500,13.7886,994.5000,715.5000,8.7785,952.5000,887.2500,4.3732,990.7500,697.1250,8.3264,963.7500,849.7500,16.4488,,,,,,,,,
297,555.7500,558.0000,29.7860,693.0000,383.2500,16.1075,482.2500,367.5000,3.7687,687.3750,672.7500,1.5910,1032.7500,367.5000,1.8750,1179.7500,576.0000,0.7500,871.5000,727.1250,3.0233,687.7500,901.5000,2.3717,875.2500,694.8750,0.7500,824.2500,892.5000,1.6771,994.5000,715.1250,0.3750,955.5000,886.5000,3.0923,990.7500,701.2500,4.1250,967.5000,853.5000,5.3033,,,,,,,,,
298,574.5000,554.2500,19.1213,705.3750,373.5000,15.7545,483.7500,365.6250,2.4012,687.0000,672.0000,0.8385,1031.2500,366.3750,1.8750,1180.5000,576.0000,0.7500,871.5000,726.3750,0.7500,685.5000,901.5000,2.2500,876.0000,696.0000,1.3521,826.5000,893.2500,2.3717,994.5000,715.5000,0.3750,955.5000,886.5000,0.0000,993.0000,702.7500,2.7042,972.0000,854.2500,4.5621,,,,,,,,,
299,585.0000,554.6250,10.5067,708.7500,370.1250,4.7730,486.7500,367.1250,3.3541,690.7500,670.8750,3.9151,1032.0000,369.0000,2.7300,1180.5000,577.1250,1.1250,871.5000,726.7500,0.3750,684.7500,900.7500,1.0607,876.7500,695.2500,1.0607,831.0000,892.5000,4.5621,995.2500,717.0000,1.6771,954.0000,885.7500,1.6771,992.2500,704.2500,1.6771,972.7500,853.5000,1.0607,,,,,,,,,
300,585.0000,554.6250,0.0000,708.7500,370.5000,0.3750,486.7500,367.1250,0.0000,690.0000,670.8750,0.7500,1033.5000,369.3750,1.5462,1181.2500,577.5000,0.8385,871.5000,726.0000,0.7500,684.7500,900.7500,0.0000,876.7500,695.6250,0.3750,829.5000,892.5000,1.5000,995.2500,717.0000,0.0000,954.0000,885.7500,0.0000,993.0000,704.2500,0.7500,973.5000,853.5000,0.7500,,,,,,,,,
301,596.6250,554.2500,11.6310,716.2500,369.7500,7.5374,492.0000,364.1250,6.0467,684.7500,666.7500,6.6767,1024.5000,376.8750,11.7154,1170.0000,585.7500,13.9508,865.5000,714.0000,13.4164,692.6250,883.5000,18.9625,863.2500,703.1250,15.4434,816.0000,900.0000,15.4434,993.0000,723.3750,6.7604,966.0000,895.5000,15.4616,988.5000,709.1250,6.6344,969.7500,856.5000,4.8023,,,,,,,,,
302,604.5000,554.6250,7.8839,717.7500,364.8750,5.1006,496.1250,363.7500,4.1420,687.7500,672.7500,6.7082,1036.5000,376.1250,12.0234,1180.5000,589.1250,11.0291,871.5000,721.1250,9.3148,692.6250,891.7500,8.2500,873.0000,706.5000,10.3176,820.5000,900.0000,4.5000,995.2500,721.5000,2.9288,964.5000,870.7500,24.7954,994.5000,720.7500,13.0821,976.5000,855.0000,6.9147,,,,,,,,,
303,610.5000,552.7500,6.2861,723.3750,365.2500,5.6375,501.0000,361.1250,5.5368,688.5000,670.8750,2.0194,1034.2500,374.2500,2.9288,1179.0000,589.8750,1.6771,872.2500,721.5000,0.8385,693.7500,892.5000,1.3521,872.2500,706.8750,0.8385,819.7500,900.0000,0.7500,994.5000,721.8750,0.8385,961.5000,871.5000,3.0923,992.2500,721.5000,2.3717,975.0000,855.0000,1.5000,,,,,,,,,
304,612.7500,551.2500,2.7042,728.2500,363.3750,5.2231,505.5000,358.1250,5.4083,688.8750,670.1250,0.8385,1036.5000,376.8750,3.4573,1179.0000,591.0000,1.1250,870.7500,721.5000,1.5000,691.5000,893.2500,2.3717,870.7500,706.8750,1.5000,818.2500,900.0000,1.5000,994.5000,722.6250,0.7500,960.7500,872.2500,1.0607,992.2500,721.8750,0.3750,972.0000,856.5000,3.3541,,,,,,,,,
305,613.5000,551.6250,0.8385,730.5000,362.6250,2.3717,507.0000,356.2500,2.4012,690.7500,670.1250,1.8750,1032.7500,376.5000,3.7687,1177.5000,590.2500,1.6771,872.2500,722.2500,1.6771,691.5000,893.2500,0.0000,870.0000,707.6250,1.0607,817.5000,900.0000,0.7500,994.5000,722.6250,0.0000,959.2500,873.0000,1.6771,992.2500,721.8750,0.0000,973.5000,856.5000,1.5000,,,,,,,,,
306,613.8750,551.2500,0.5303,730.8750,363.0000,0.5303,507.0000,356.2500,0.0000,690.0000,670.1250,0.7500,1032.0000,376.5000,0.7500,1176.7500,590.2500,0.7500,871.5000,722.2500,0.7500,692.2500,894.0000,1.0607,869.2500,707.6250,0.7500,817.5000,900.0000,0.0000,994.5000,722.6250,0.0000,959.2500,873.0000,0.0000,993.0000,721.5000,0.8385,974.2500,856.5000,0.7500,,,,,,,,,
