frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
177,1421.2500,504.7500,0.3750,1575.0000,294.3750,0.5625,1297.5000,271.1250,0.7731,1414.5000,641.2500,0.0000,1006.5000,458.2500,0.3750,716.2500,554.2500,1.5000,1420.5000,746.2500,1.0607,1734.0000,799.5000,0.7500,1242.7500,759.7500,1.5000,1650.0000,862.5000,0.0000,879.0000,697.1250,1.1250,874.5000,917.2500,1.6771,881.2500,653.2500,0.0000,920.2500,901.5000,1.0607,,,,,,,,,
178,1421.2500,504.3750,0.3750,1575.0000,294.0000,0.3750,1297.5000,270.9375,0.1875,1415.2500,641.6250,0.8385,1005.7500,459.0000,1.0607,716.2500,555.0000,0.7500,1420.5000,745.5000,0.7500,1734.0000,799.5000,0.0000,1243.5000,759.0000,1.0607,1650.0000,862.5000,0.0000,880.5000,697.5000,1.5462,874.5000,918.0000,0.7500,882.0000,654.3750,1.3521,919.5000,903.7500,2.3717,,,,,,,,,
179,1421.2500,504.7500,0.3750,1575.0000,294.0000,0.0000,1297.5000,270.9375,0.0000,1416.0000,642.0000,0.8385,1007.2500,459.3750,1.5462,717.7500,555.3750,1.5462,1420.5000,746.2500,0.7500,1734.0000,799.5000,0.0000,1244.2500,759.7500,1.0607,1653.0000,863.2500,3.0923,879.7500,697.5000,0.7500,875.2500,918.0000,0.7500,882.7500,655.5000,1.3521,921.0000,904.5000,1.6771,,,,,,,,,
180,1422.0000,504.7500,0.7500,1575.0000,293.6250,0.3750,1297.5000,271.1250,0.1875,1416.0000,642.0000,0.0000,1005.7500,460.1250,1.6771,716.2500,555.3750,1.5000,1420.5000,745.5000,0.7500,1734.0000,798.7500,0.7500,1243.5000,759.0000,1.0607,1651.5000,863.2500,1.5000,880.5000,696.7500,1.0607,876.7500,918.7500,1.6771,882.0000,656.2500,1.0607,918.7500,907.5000,3.7500,,,,,,,,,
181,1421.2500,504.7500,0.7500,1575.0000,293.8125,0.1875,1296.7500,271.5000,0.8385,1416.0000,642.3750,0.3750,1005.7500,460.5000,0.3750,716.2500,554.6250,0.7500,1421.2500,744.7500,1.0607,1732.5000,799.5000,1.6771,1243.5000,758.2500,0.7500,1653.0000,863.2500,1.5000,881.2500,696.0000,1.0607,876.7500,918.7500,0.0000,881.2500,655.8750,0.8385,915.7500,909.0000,3.3541,,,,,,,,,
182,1422.0000,505.1250,0.8385,1573.5000,294.1875,1.5462,1296.7500,271.8750,0.3750,1415.2500,642.0000,0.8385,1005.0000,460.5000,0.7500,716.2500,555.0000,0.3750,1420.5000,745.5000,1.0607,1734.0000,800.2500,1.6771,1244.2500,759.7500,1.6771,1653.0000,863.2500,0.0000,879.7500,697.8750,2.4012,876.0000,919.5000,1.0607,882.0000,656.2500,0.8385,918.7500,908.2500,3.0923,,,,,,,,,
183,1422.0000,505.5000,0.3750,1573.5000,294.3750,0.1875,1296.7500,271.8750,0.0000,1414.5000,642.7500,1.0607,1002.7500,461.2500,2.3717,715.5000,556.1250,1.3521,1422.0000,746.2500,1.6771,1734.0000,798.7500,1.5000,1244.2500,759.7500,0.0000,1653.0000,863.2500,0.0000,880.5000,698.6250,1.0607,876.7500,920.2500,1.0607,881.2500,657.3750,1.3521,917.2500,909.0000,1.6771,,,,,,,,,
184,1422.7500,504.7500,1.0607,1573.5000,294.0000,0.3750,1296.7500,272.0625,0.1875,1416.0000,644.2500,2.1213,1005.0000,461.2500,2.2500,716.2500,556.5000,0.8385,1420.5000,747.0000,1.6771,1734.0000,801.0000,2.2500,1243.5000,762.0000,2.3717,1653.0000,864.0000,0.7500,878.2500,700.1250,2.7042,874.5000,918.7500,2.7042,881.2500,657.7500,0.3750,921.0000,904.5000,5.8577,,,,,,,,,
185,1423.5000,505.5000,1.0607,1573.5000,294.7500,0.7500,1296.7500,272.6250,0.5625,1415.2500,643.8750,0.8385,1003.5000,461.2500,1.5000,716.2500,557.2500,0.7500,1422.0000,747.7500,1.6771,1734.0000,800.2500,0.7500,1243.5000,762.0000,0.0000,1653.0000,864.0000,0.0000,879.0000,701.2500,1.3521,875.2500,920.2500,1.6771,880.5000,658.1250,0.8385,920.2500,904.5000,0.7500,,,,,,,,,
186,1424.2500,506.2500,1.0607,1573.5000,294.3750,0.3750,1296.7500,272.8125,0.1875,1416.0000,644.2500,0.8385,1004.2500,462.0000,1.0607,716.2500,557.6250,0.3750,1422.0000,748.5000,0.7500,1735.5000,801.0000,1.6771,1243.5000,763.5000,1.5000,1653.0000,864.0000,0.0000,879.7500,701.2500,0.7500,876.0000,918.7500,1.6771,880.5000,658.1250,0.0000,920.2500,903.0000,1.5000,,,,,,,,,
187,1424.2500,504.7500,1.5000,1573.5000,295.1250,0.7500,1297.5000,273.1875,0.8385,1416.0000,644.2500,0.0000,1005.0000,462.3750,0.8385,716.2500,557.2500,0.3750,1422.0000,747.7500,0.7500,1734.0000,800.2500,1.6771,1243.5000,763.5000,0.0000,1653.0000,865.5000,1.5000,879.7500,701.2500,0.0000,876.7500,920.2500,1.6771,880.5000,657.7500,0.3750,921.0000,903.0000,0.7500,,,,,,,,,
188,1424.2500,506.2500,1.5000,1573.5000,295.3125,0.1875,1296.7500,273.5625,0.8385,1416.7500,644.6250,0.8385,1006.5000,462.3750,1.5000,717.0000,557.2500,0.7500,1422.0000,748.5000,0.7500,1735.5000,802.5000,2.7042,1244.2500,762.7500,1.0607,1653.0000,865.5000,0.0000,878.2500,701.2500,1.5000,874.5000,919.5000,2.3717,881.2500,658.1250,0.8385,922.5000,904.5000,2.1213,,,,,,,,,
189,1423.5000,508.5000,2.3717,1572.0000,296.0625,1.6771,1297.5000,273.9375,0.8385,1416.0000,645.0000,0.8385,1005.0000,462.3750,1.5000,717.7500,558.3750,1.3521,1422.0000,749.2500,0.7500,1735.5000,802.5000,0.0000,1245.0000,763.5000,1.0607,1653.0000,865.5000,0.0000,879.0000,701.6250,0.8385,876.0000,919.5000,1.5000,882.7500,660.7500,3.0233,921.0000,908.2500,4.0389,,,,,,,,,
190,1424.2500,509.2500,1.0607,1572.0000,296.2500,0.1875,1296.7500,274.1250,0.7731,1414.5000,645.3750,1.5462,1005.7500,462.0000,0.8385,717.7500,558.0000,0.3750,1422.0000,750.0000,0.7500,1735.5000,804.0000,1.5000,1245.7500,764.2500,1.0607,1653.0000,866.2500,0.7500,879.0000,702.0000,0.3750,876.7500,920.2500,1.0607,884.2500,660.7500,1.5000,924.7500,909.0000,3.8243,,,,,,,,,
191,1424.2500,509.6250,0.3750,1573.5000,296.6250,1.5462,1297.5000,274.3125,0.7731,1413.0000,645.0000,1.5462,1004.2500,462.7500,1.6771,717.0000,558.7500,1.0607,1421.2500,749.2500,1.0607,1737.0000,802.5000,2.1213,1245.0000,764.2500,0.7500,1653.0000,866.2500,0.0000,878.2500,702.3750,0.8385,879.0000,920.2500,2.2500,883.5000,662.2500,1.6771,924.7500,911.2500,2.2500,,,,,,,,,
192,1425.0000,510.0000,0.8385,1573.5000,297.1875,0.5625,1297.5000,274.6875,0.3750,1413.0000,645.7500,0.7500,1003.5000,462.7500,0.7500,717.0000,558.7500,0.0000,1422.0000,750.0000,1.0607,1735.5000,802.5000,1.5000,1246.5000,765.0000,1.6771,1653.0000,867.0000,0.7500,879.0000,702.7500,0.8385,879.0000,921.0000,0.7500,883.5000,662.2500,0.0000,924.7500,911.2500,0.0000,,,,,,,,,
193,1425.0000,510.0000,0.0000,1573.5000,297.7500,0.5625,1297.5000,275.0625,0.3750,1411.5000,645.7500,1.5000,1002.7500,462.7500,0.7500,716.2500,559.5000,1.0607,1422.0000,750.0000,0.0000,1737.0000,802.5000,1.5000,1245.7500,765.7500,1.0607,1653.0000,867.0000,0.0000,879.0000,704.6250,1.8750,879.7500,922.5000,1.6771,883.5000,663.0000,0.7500,926.2500,910.5000,1.6771,,,,,,,,,
194,1425.0000,510.0000,0.0000,1573.5000,297.3750,0.3750,1297.5000,275.0625,0.0000,1411.5000,646.1250,0.3750,1003.5000,462.7500,0.7500,717.0000,559.1250,0.8385,1421.2500,751.5000,1.6771,1737.0000,804.7500,2.2500,1245.7500,766.5000,0.7500,1653.0000,867.7500,0.7500,878.2500,705.3750,1.0607,879.7500,922.5000,0.0000,883.5000,661.8750,1.1250,927.7500,909.0000,2.1213,,,,,,,,,
195,1425.0000,510.0000,0.0000,1573.5000,297.7500,0.3750,1296.7500,275.0625,0.7500,1412.2500,646.5000,0.8385,1004.2500,463.5000,1.0607,716.2500,559.1250,0.7500,1421.2500,751.5000,0.0000,1737.0000,805.5000,0.7500,1245.7500,766.5000,0.0000,1653.0000,868.5000,0.7500,878.2500,705.0000,0.3750,882.0000,924.0000,2.7042,883.5000,662.2500,0.3750,927.7500,910.5000,1.5000,,,,,,,,,
196,1425.0000,510.7500,0.7500,1573.5000,298.1250,0.3750,1296.7500,275.4375,0.3750,1411.5000,646.5000,0.7500,1003.5000,464.2500,1.0607,716.2500,558.7500,0.3750,1421.2500,751.5000,0.0000,1737.0000,804.7500,0.7500,1245.7500,766.5000,0.0000,1653.0000,868.5000,0.0000,879.0000,705.3750,0.8385,882.7500,924.7500,1.0607,884.2500,662.6250,0.8385,927.0000,913.5000,3.0923,,,,,,,,,
197,1425.0000,510.7500,0.0000,1573.5000,298.1250,0.0000,1296.7500,275.8125,0.3750,1411.5000,646.1250,0.3750,1004.2500,464.2500,0.7500,718.5000,558.7500,2.2500,1421.2500,751.5000,0.0000,1738.5000,804.7500,1.5000,1247.2500,766.5000,1.5000,1653.0000,870.0000,1.5000,877.5000,706.5000,1.8750,879.7500,925.5000,3.0923,885.0000,662.6250,0.7500,930.0000,913.5000,3.0000,,,,,,,,,
198,1426.5000,510.7500,1.5000,1573.5000,297.9375,0.1875,1296.7500,276.1875,0.3750,1412.2500,646.5000,0.8385,1004.2500,465.0000,0.7500,719.2500,560.2500,1.6771,1422.0000,752.2500,1.0607,1737.0000,804.7500,1.5000,1247.2500,767.2500,0.7500,1653.0000,870.0000,0.0000,880.5000,708.3750,3.5377,879.0000,925.5000,0.7500,885.0000,663.0000,0.3750,926.2500,912.7500,3.8243,,,,,,,,,
199,1426.5000,511.5000,0.7500,1573.5000,298.5000,0.5625,1296.7500,276.3750,0.1875,1411.5000,648.0000,1.6771,1003.5000,465.7500,1.0607,719.2500,561.7500,1.5000,1422.0000,753.0000,0.7500,1737.0000,804.7500,0.0000,1246.5000,768.7500,1.6771,1653.0000,870.0000,0.0000,882.0000,709.5000,1.8750,882.7500,925.5000,3.7500,886.5000,665.2500,2.7042,927.0000,914.2500,1.6771,,,,,,,,,
