date,time,behavior_id,behavior_name,duration_sec,activity
2026-05-22,17:20:56,0,走動,0.1,39
2026-05-22,17:20:56,3,甩頭,0.2,28
2026-05-22,17:20:57,1,舔舐,1.2,27
2026-05-22,17:20:57,3,甩頭,0.1,30
2026-05-22,17:20:57,1,舔舐,0.1,67
2026-05-22,17:20:57,3,甩頭,0.1,72
2026-05-22,17:20:57,1,舔舐,0.1,51
2026-05-22,17:20:58,3,甩頭,0.3,51
2026-05-22,17:20:58,1,舔舐,0.0,32
2026-05-22,17:20:58,3,甩頭,0.0,18
2026-05-22,17:20:58,1,舔舐,0.0,37
2026-05-22,17:20:58,3,甩頭,0.1,44
2026-05-22,17:20:58,1,舔舐,0.1,24
2026-05-22,17:20:58,3,甩頭,0.2,21
2026-05-22,17:20:59,0,走動,0.7,52
2026-05-22,17:21:00,3,甩頭,1.0,7
2026-05-22,17:21:02,1,舔舐,2.0,5
2026-05-22,17:21:02,3,甩頭,0.4,93
2026-05-22,17:21:03,0,走動,0.7,42
2026-05-22,17:21:03,3,甩頭,0.0,63
2026-05-22,17:21:03,0,走動,0.0,45
2026-05-22,17:21:03,3,甩頭,0.0,23
2026-05-22,17:21:03,0,走動,0.0,25
2026-05-22,17:21:03,3,甩頭,0.0,26
2026-05-22,17:21:03,0,走動,0.0,15
2026-05-22,17:21:03,3,甩頭,0.0,43
2026-05-22,17:21:03,0,走動,0.1,40
2026-05-22,17:21:03,3,甩頭,0.1,21
2026-05-22,17:21:03,0,走動,0.2,31
2026-05-22,17:21:03,3,甩頭,0.0,17
2026-05-22,17:21:03,0,走動,0.0,50
2026-05-22,17:21:04,3,甩頭,0.0,47
2026-05-22,17:21:04,0,走動,0.0,23
2026-05-22,17:21:04,3,甩頭,0.2,60
2026-05-22,17:21:04,0,走動,0.0,30
2026-05-22,17:21:06,0,走動,2.0,78
2026-05-22,17:21:08,0,走動,2.0,75
2026-05-22,17:21:10,0,走動,2.0,32
2026-05-22,17:21:11,1,舔舐,1.0,59
2026-05-22,17:21:12,3,甩頭,1.7,100
2026-05-22,17:21:13,2,搔抓,0.3,5
2026-05-22,17:21:13,1,舔舐,0.7,6
2026-05-22,17:21:16,1,舔舐,2.0,11
2026-05-22,17:21:18,1,舔舐,2.0,0
2026-05-22,17:21:20,1,舔舐,2.0,0
2026-05-22,17:21:22,1,舔舐,2.0,18
2026-05-22,17:21:24,1,舔舐,2.0,40
2026-05-22,17:21:26,1,舔舐,2.0,8
2026-05-22,17:21:28,1,舔舐,2.0,2
2026-05-22,17:21:30,1,舔舐,2.0,5
2026-05-22,17:21:32,1,舔舐,2.0,7
2026-05-22,17:21:34,1,舔舐,2.0,21
2026-05-22,17:21:36,1,舔舐,2.0,5
2026-05-22,17:21:36,2,搔抓,0.1,100
2026-05-22,17:21:38,2,搔抓,2.0,9
2026-05-22,17:21:40,2,搔抓,2.0,5
2026-05-22,17:27:30,0,走動,2.1,100
2026-05-22,17:27:31,3,甩頭,0.9,74
2026-05-22,17:27:33,1,舔舐,2.0,10
2026-05-22,17:27:35,1,舔舐,2.1,2
2026-05-22,17:27:37,1,舔舐,2.0,5
2026-05-22,17:27:39,1,舔舐,2.0,5
2026-05-22,17:27:41,1,舔舐,2.0,49
2026-05-22,17:27:43,1,舔舐,2.1,5
2026-05-22,17:27:45,1,舔舐,2.1,4
2026-05-22,17:27:47,1,舔舐,2.0,34
2026-05-22,17:27:49,1,舔舐,2.0,19
2026-05-22,17:28:16,3,甩頭,27.3,100
2026-05-22,19:38:08,1,舔舐,1.0,2
2026-05-22,19:38:10,1,舔舐,2.0,11
2026-05-22,19:38:12,1,舔舐,2.0,6
2026-05-22,19:38:14,1,舔舐,2.0,5
2026-05-22,19:38:19,1,舔舐,5.3,100
2026-05-22,19:38:21,3,甩頭,1.3,24
2026-05-22,19:38:21,1,舔舐,0.1,9
2026-05-22,19:38:21,3,甩頭,0.0,8
2026-05-22,19:38:21,1,舔舐,0.0,13
2026-05-22,19:38:22,3,甩頭,1.3,6
2026-05-22,19:38:22,1,舔舐,0.0,8
2026-05-22,19:38:22,3,甩頭,0.0,9
2026-05-22,19:38:22,1,舔舐,0.0,4
2026-05-22,19:38:22,3,甩頭,0.1,16
2026-05-22,19:38:22,1,舔舐,0.0,8
2026-05-22,19:38:24,1,舔舐,2.0,11
2026-05-22,19:38:26,1,舔舐,2.0,11
2026-05-22,19:38:42,1,舔舐,15.2,100
2026-05-22,19:38:43,3,甩頭,2.0,24
2026-05-22,19:38:44,1,舔舐,0.0,34
2026-05-22,19:38:44,3,甩頭,0.0,11
2026-05-22,19:38:44,1,舔舐,0.0,9
2026-05-22,19:38:44,3,甩頭,0.0,4
2026-05-22,19:38:44,1,舔舐,0.0,11
2026-05-22,19:38:46,1,舔舐,2.4,100
2026-05-22,19:38:48,1,舔舐,2.2,17
2026-05-22,19:38:52,1,舔舐,3.3,95
2026-05-22,19:40:26,0,走動,2.0,64
2026-05-22,19:40:47,0,走動,2.0,66
2026-05-22,19:40:49,0,走動,2.0,77
2026-05-22,19:40:51,0,走動,2.0,83
2026-05-22,19:40:53,0,走動,2.1,72
2026-05-22,19:40:55,0,走動,2.0,67
2026-05-22,19:40:57,0,走動,2.0,69
2026-05-22,19:40:59,0,走動,2.0,67
2026-05-22,19:41:01,0,走動,2.0,59
2026-05-22,19:41:03,0,走動,2.0,60
2026-05-22,19:41:05,0,走動,2.0,52
2026-05-22,19:41:07,0,走動,2.0,66
2026-05-22,19:41:09,0,走動,2.0,57
2026-05-22,19:41:11,0,走動,2.0,56
2026-05-22,19:41:38,0,走動,2.0,63
2026-05-22,20:01:32,0,走動,2.0,63
2026-05-22,20:01:34,0,走動,2.0,62
2026-05-22,20:01:36,0,走動,2.0,50
2026-05-22,20:01:38,0,走動,2.1,71
2026-05-22,20:01:40,0,走動,2.0,54
2026-05-22,20:01:42,0,走動,2.0,62
2026-05-22,20:01:44,0,走動,2.0,61
2026-05-22,20:01:46,0,走動,2.0,70
2026-05-22,20:01:48,0,走動,2.0,62
2026-05-22,20:01:50,0,走動,2.1,74
2026-05-22,20:01:52,0,走動,2.0,44
2026-05-22,20:01:54,0,走動,2.1,55
2026-05-22,20:01:56,0,走動,2.0,75
2026-05-22,20:01:58,0,走動,2.0,54
2026-05-22,20:02:00,0,走動,2.0,41
2026-05-22,20:02:02,0,走動,2.0,47
2026-05-22,20:02:04,0,走動,2.0,60
2026-05-22,20:02:06,0,走動,2.0,73
2026-05-22,20:02:08,0,走動,2.0,62
2026-05-22,20:02:10,0,走動,2.0,59
2026-05-22,20:02:12,0,走動,2.0,65
2026-05-22,20:02:14,0,走動,2.0,64
2026-05-22,20:02:16,0,走動,2.0,68
2026-05-22,20:02:18,0,走動,2.0,62
2026-05-22,20:02:20,0,走動,2.0,65
2026-05-22,20:02:22,0,走動,2.0,52
2026-05-22,20:02:24,0,走動,2.0,56
2026-05-22,20:02:26,0,走動,2.0,79
2026-05-22,20:02:28,0,走動,2.0,78
2026-05-22,20:02:30,0,走動,2.0,56
2026-05-22,20:02:32,0,走動,2.0,52
2026-05-22,20:02:34,0,走動,2.0,70
2026-05-22,20:02:36,0,走動,2.0,62
2026-05-22,20:02:38,0,走動,2.0,75
2026-05-22,20:02:40,0,走動,2.0,72
2026-05-22,20:02:42,0,走動,2.0,81
2026-05-22,20:02:44,0,走動,2.0,63
2026-05-22,20:02:47,0,走動,2.0,57
2026-05-22,20:02:49,0,走動,2.0,66
2026-05-22,20:02:51,0,走動,2.0,67
2026-05-22,20:02:53,0,走動,2.0,54
2026-05-22,20:02:55,0,走動,2.0,70
2026-05-22,20:02:57,0,走動,2.0,68
2026-05-22,20:02:59,0,走動,2.0,62
2026-05-22,20:03:01,0,走動,2.0,51
2026-05-22,20:03:03,0,走動,2.0,68
2026-05-22,20:03:05,0,走動,2.0,53
2026-05-22,20:03:07,0,走動,2.0,47
2026-05-22,20:03:09,0,走動,2.0,60
2026-05-22,20:03:11,0,走動,2.0,62
2026-05-22,20:03:13,0,走動,2.0,70
2026-05-22,20:03:15,0,走動,2.1,64
2026-05-22,20:03:17,0,走動,2.0,78
2026-05-22,20:03:19,0,走動,2.0,79
2026-05-22,20:03:21,0,走動,2.0,64
2026-05-22,20:03:23,0,走動,2.1,100
2026-05-22,20:03:25,0,走動,2.0,62
2026-05-22,20:03:27,0,走動,2.0,74
2026-05-22,20:03:29,0,走動,2.0,59
2026-05-22,20:03:31,0,走動,2.0,74
2026-05-22,20:03:33,0,走動,2.0,73
2026-05-22,20:03:35,0,走動,2.0,66
2026-05-22,20:03:37,0,走動,2.0,53
2026-05-22,20:03:39,0,走動,2.0,64
2026-05-22,20:03:41,0,走動,2.0,71
2026-05-22,20:03:43,0,走動,2.0,62
2026-05-22,20:03:45,0,走動,2.0,52
2026-05-22,20:03:47,0,走動,2.0,63
2026-05-22,20:03:49,0,走動,2.0,56
2026-05-22,20:03:51,0,走動,2.0,73
2026-05-22,20:03:53,0,走動,2.0,69
2026-05-22,20:03:55,0,走動,2.0,66
2026-05-22,20:03:57,0,走動,2.0,66
2026-05-22,20:03:59,0,走動,2.0,70
2026-05-22,20:04:01,0,走動,2.0,67
2026-05-22,20:04:03,0,走動,2.0,40
2026-05-22,20:04:05,0,走動,2.0,65
2026-05-22,20:04:07,0,走動,2.0,60
2026-05-22,20:04:09,0,走動,2.0,48
2026-05-22,20:04:11,0,走動,2.0,62
2026-05-22,20:04:13,0,走動,2.0,69
2026-05-22,20:04:15,0,走動,2.0,66
2026-05-22,20:04:17,0,走動,2.0,46
2026-05-22,20:04:19,0,走動,2.0,62
2026-05-22,20:04:21,0,走動,2.0,62
2026-05-22,20:04:24,0,走動,2.0,54
2026-05-22,20:04:26,0,走動,2.0,78
2026-05-22,20:04:28,0,走動,2.0,63
2026-05-22,20:04:30,0,走動,2.0,76
2026-05-22,20:04:32,0,走動,2.0,76
2026-05-22,20:04:34,0,走動,2.0,66
2026-05-22,20:04:36,0,走動,2.0,68
2026-05-22,20:04:38,0,走動,2.0,45
2026-05-22,20:04:40,0,走動,2.0,67
2026-05-22,20:04:42,0,走動,2.0,69
2026-05-22,20:04:44,0,走動,2.0,59
2026-05-22,20:04:46,0,走動,2.0,59
2026-05-22,20:04:48,0,走動,2.0,68
2026-05-22,20:04:50,0,走動,2.0,69
2026-05-22,20:04:52,0,走動,2.0,68
2026-05-22,20:04:54,0,走動,2.0,70
2026-05-22,20:04:56,0,走動,2.0,67
2026-05-22,20:04:58,0,走動,2.0,58
2026-05-22,20:05:00,0,走動,2.0,65
2026-05-22,20:05:02,0,走動,2.0,50
2026-05-22,20:05:04,0,走動,2.0,37
2026-05-22,20:05:06,0,走動,2.0,56
2026-05-22,20:05:08,0,走動,2.0,64
2026-05-22,20:05:10,0,走動,2.0,69
2026-05-22,20:05:12,0,走動,2.0,63
2026-05-22,20:05:14,0,走動,2.0,43
2026-05-22,20:05:16,0,走動,2.0,59
2026-05-22,20:05:18,0,走動,2.0,52
2026-05-22,20:05:20,0,走動,2.0,59
2026-05-22,20:05:22,0,走動,2.0,50
2026-05-22,20:05:24,0,走動,2.0,41
2026-05-22,20:05:26,0,走動,2.0,59
2026-05-22,20:05:28,0,走動,2.0,54
2026-05-22,20:05:30,0,走動,2.0,75
2026-05-22,20:05:32,0,走動,2.0,42
2026-05-22,20:05:34,0,走動,2.0,53
2026-05-22,20:05:36,0,走動,2.0,80
2026-05-22,20:05:38,0,走動,2.0,54
2026-05-22,20:05:40,0,走動,2.0,53
2026-05-22,20:05:42,0,走動,2.0,43
2026-05-22,20:05:44,0,走動,2.0,63
2026-05-22,20:05:46,0,走動,2.0,56
2026-05-22,20:05:48,0,走動,2.0,57
2026-05-22,20:05:50,0,走動,2.0,54
2026-05-22,20:05:52,0,走動,2.0,57
2026-05-22,20:05:54,0,走動,2.0,75
2026-05-22,20:05:56,0,走動,2.0,75
2026-05-22,20:05:58,0,走動,2.0,44
2026-05-22,20:06:00,0,走動,2.0,67
2026-05-22,20:06:02,0,走動,2.0,100
2026-05-22,20:06:05,0,走動,2.0,62
2026-05-22,20:06:07,0,走動,2.0,47
2026-05-22,20:06:09,0,走動,2.0,71
2026-05-22,20:06:11,0,走動,2.0,71
2026-05-22,20:06:13,0,走動,2.0,74
2026-05-22,20:06:15,0,走動,2.0,66
2026-05-22,20:06:17,0,走動,2.0,64
2026-05-22,20:06:19,0,走動,2.0,46
2026-05-22,20:06:21,0,走動,2.0,64
2026-05-22,20:06:23,0,走動,2.0,78
2026-05-22,20:06:25,0,走動,2.0,52
2026-05-22,20:06:27,0,走動,2.0,68
2026-05-22,20:06:29,0,走動,2.0,60
2026-05-22,20:06:31,0,走動,2.0,47
2026-05-22,20:06:33,0,走動,2.0,54
2026-05-22,20:06:35,0,走動,2.0,55
2026-05-22,20:06:37,0,走動,2.0,84
2026-05-22,20:06:39,0,走動,2.0,62
2026-05-22,20:06:41,0,走動,2.0,68
2026-05-22,20:06:43,0,走動,2.0,80
2026-05-22,20:06:45,0,走動,2.0,50
2026-05-22,20:06:47,0,走動,2.0,58
2026-05-22,20:06:49,0,走動,2.0,46
2026-05-22,20:06:51,0,走動,2.0,49
2026-05-22,20:06:53,0,走動,2.0,76
2026-05-22,20:06:55,0,走動,2.0,78
2026-05-22,20:06:57,0,走動,2.0,82
2026-05-22,20:06:59,0,走動,2.0,60
2026-05-22,20:07:01,0,走動,2.0,55
2026-05-22,20:07:03,0,走動,2.0,60
2026-05-22,20:07:05,0,走動,2.0,59
2026-05-22,20:07:07,0,走動,2.0,76
2026-05-22,20:07:09,0,走動,2.0,53
2026-05-22,20:07:11,0,走動,2.0,63
2026-05-22,20:07:13,0,走動,2.0,67
2026-05-22,20:07:15,0,走動,2.1,46
2026-05-22,20:07:17,0,走動,2.0,50
2026-05-22,20:07:19,0,走動,2.0,69
2026-05-22,20:07:21,0,走動,2.0,70
2026-05-22,20:07:24,0,走動,2.0,74
2026-05-22,20:07:26,0,走動,2.0,64
2026-05-22,20:07:28,0,走動,2.0,78
2026-05-22,20:07:30,0,走動,2.1,60
2026-05-22,20:07:32,0,走動,2.0,49
2026-05-22,20:07:34,0,走動,2.0,54
2026-05-22,20:07:36,0,走動,2.1,100
2026-05-22,20:07:38,0,走動,2.0,57
2026-05-22,20:07:40,0,走動,2.0,64
2026-05-22,20:07:42,0,走動,2.1,83
2026-05-22,20:07:44,0,走動,2.0,46
2026-05-22,20:07:46,0,走動,2.0,57
2026-05-22,20:07:48,0,走動,2.0,64
2026-05-22,20:07:50,0,走動,2.0,61
2026-05-22,20:07:52,0,走動,2.0,66
2026-05-22,20:07:54,0,走動,2.0,74
2026-05-22,20:07:56,0,走動,2.0,68
2026-05-22,20:07:58,0,走動,2.0,70
2026-05-22,20:08:00,0,走動,2.0,61
2026-05-22,20:08:02,0,走動,2.0,78
2026-05-22,20:08:04,0,走動,2.0,52
2026-05-22,20:08:06,0,走動,2.0,37
2026-05-22,20:08:08,0,走動,2.0,62
2026-05-22,20:08:10,0,走動,2.1,66
2026-05-22,20:08:12,0,走動,2.0,58
2026-05-22,20:08:14,0,走動,2.0,62
2026-05-22,20:08:16,0,走動,2.0,59
2026-05-22,20:08:18,0,走動,2.0,76
2026-05-22,20:08:20,0,走動,2.0,64
2026-05-22,20:08:22,0,走動,2.0,75
2026-05-22,20:08:24,0,走動,2.0,63
2026-05-22,20:08:26,0,走動,2.0,68
2026-05-22,20:08:28,0,走動,2.0,42
2026-05-22,20:08:30,0,走動,2.0,51
2026-05-22,20:08:33,0,走動,2.0,67
2026-05-22,20:08:35,0,走動,2.0,37
2026-05-22,20:08:37,0,走動,2.0,57
2026-05-22,20:08:39,0,走動,2.0,54
2026-05-22,20:08:41,0,走動,2.0,76
2026-05-22,20:08:43,0,走動,2.0,66
2026-05-22,20:08:45,0,走動,2.0,67
2026-05-22,20:08:47,0,走動,2.0,64
2026-05-22,20:08:49,0,走動,2.0,48
2026-05-22,20:08:51,0,走動,2.0,72
2026-05-22,20:08:53,0,走動,2.0,69
2026-05-22,20:08:55,0,走動,2.1,100
2026-05-22,20:08:57,0,走動,2.1,66
2026-05-22,20:08:59,0,走動,2.0,57
2026-05-22,20:09:01,0,走動,2.0,67
2026-05-22,20:09:03,0,走動,2.0,63
2026-05-22,20:09:05,0,走動,2.0,67
2026-05-22,20:09:07,0,走動,2.0,68
2026-05-22,20:09:09,0,走動,2.0,56
2026-05-22,20:09:11,0,走動,2.1,64
2026-05-22,20:09:13,0,走動,2.0,50
2026-05-22,20:09:15,0,走動,2.0,58
2026-05-22,20:09:17,0,走動,2.0,61
2026-05-22,20:09:19,0,走動,2.0,75
2026-05-22,20:09:21,0,走動,2.1,56
2026-05-22,20:09:23,0,走動,2.0,65
2026-05-22,20:09:25,0,走動,2.0,74
2026-05-22,20:09:27,0,走動,2.0,63
2026-05-22,20:09:29,0,走動,2.0,49
2026-05-22,20:09:31,0,走動,2.0,70
2026-05-22,20:09:33,0,走動,2.0,69
2026-05-22,20:09:35,0,走動,2.0,79
2026-05-22,20:09:37,0,走動,2.0,64
2026-05-22,20:09:39,0,走動,2.0,52
2026-05-22,20:09:41,0,走動,2.0,67
2026-05-22,20:09:43,0,走動,2.0,80
2026-05-22,20:09:46,0,走動,2.1,58
2026-05-22,20:09:48,0,走動,2.0,59
2026-05-22,20:09:50,0,走動,2.0,56
2026-05-22,20:09:52,0,走動,2.0,62
2026-05-22,20:09:54,0,走動,2.0,62
2026-05-22,20:09:56,0,走動,2.0,59
2026-05-22,20:09:58,0,走動,2.0,65
2026-05-22,20:10:00,0,走動,2.0,66
2026-05-22,20:10:02,0,走動,2.0,50
2026-05-22,20:10:04,0,走動,2.0,65
2026-05-22,20:10:06,0,走動,2.0,59
2026-05-22,20:10:08,0,走動,2.1,100
2026-05-22,20:10:10,0,走動,2.1,50
2026-05-22,20:10:12,0,走動,2.0,64
2026-05-22,20:10:14,0,走動,2.0,52
2026-05-22,20:10:16,0,走動,2.0,70
2026-05-22,20:10:18,0,走動,2.0,45
2026-05-22,20:10:20,0,走動,2.0,69
2026-05-22,20:10:22,0,走動,2.0,48
2026-05-22,20:10:46,2,搔抓,1.6,6
2026-05-22,20:10:48,2,搔抓,2.0,6
2026-05-22,20:10:50,2,搔抓,2.0,3
2026-05-22,20:10:52,2,搔抓,2.0,14
2026-05-22,20:10:53,3,甩頭,0.9,12
2026-05-22,20:10:55,3,甩頭,2.0,4
2026-05-22,20:10:57,3,甩頭,2.0,25
2026-05-22,20:10:57,0,走動,0.1,100
2026-05-22,20:10:58,3,甩頭,0.6,91
2026-05-22,20:11:00,3,甩頭,2.0,100
2026-05-22,20:11:02,2,搔抓,2.0,96
2026-05-22,20:11:02,3,甩頭,0.1,74
2026-05-22,20:11:02,2,搔抓,0.1,37
2026-05-22,20:11:02,3,甩頭,0.2,30
2026-05-22,20:11:03,2,搔抓,0.1,16
2026-05-22,20:11:03,3,甩頭,0.1,22
2026-05-22,20:11:03,2,搔抓,0.0,29
2026-05-22,20:11:03,3,甩頭,0.1,73
2026-05-22,20:11:03,2,搔抓,0.0,79
2026-05-22,20:11:03,3,甩頭,0.0,55
2026-05-22,20:11:03,2,搔抓,0.0,27
2026-05-22,20:11:03,0,走動,0.3,23
2026-05-22,20:11:03,3,甩頭,0.3,33
2026-05-22,20:11:05,3,甩頭,2.0,19
2026-05-22,20:11:06,0,走動,1.0,34
2026-05-22,20:11:08,3,甩頭,1.4,11
2026-05-22,20:11:10,3,甩頭,2.0,14
2026-05-22,20:11:12,3,甩頭,2.0,100
2026-05-22,20:11:13,0,走動,1.5,53
2026-05-22,20:11:15,0,走動,2.0,50
2026-05-22,20:11:17,0,走動,2.0,83
2026-05-22,20:11:19,0,走動,2.0,35
2026-05-22,20:11:21,0,走動,2.0,72
2026-05-22,20:11:23,1,舔舐,1.6,59
2026-05-22,20:11:25,1,舔舐,2.0,3
2026-05-22,20:11:25,3,甩頭,0.3,100
2026-05-22,20:11:26,2,搔抓,0.5,20
2026-05-22,20:11:27,1,舔舐,0.9,6
2026-05-22,20:11:29,1,舔舐,2.0,19
2026-05-22,20:11:31,1,舔舐,2.1,5
2026-05-22,20:11:33,1,舔舐,2.0,25
2026-05-22,20:11:35,1,舔舐,2.0,3
2026-05-22,20:11:37,1,舔舐,2.0,13
2026-05-22,20:11:39,1,舔舐,2.0,3
2026-05-22,20:11:41,1,舔舐,2.0,20
2026-05-22,20:11:43,1,舔舐,2.0,11
2026-05-22,20:11:45,1,舔舐,2.0,5
2026-05-22,20:11:47,1,舔舐,2.0,12
2026-05-22,20:11:49,1,舔舐,2.0,6
2026-05-22,20:11:51,1,舔舐,2.0,3
2026-05-22,20:11:52,2,搔抓,1.3,100
2026-05-22,20:11:54,2,搔抓,2.0,7
2026-05-22,20:11:56,2,搔抓,2.0,10
2026-05-22,20:11:58,2,搔抓,2.0,2
2026-05-22,20:11:59,3,甩頭,0.4,12
2026-05-22,20:12:01,3,甩頭,2.0,40
2026-05-22,20:12:02,0,走動,1.3,100
2026-05-22,20:12:03,3,甩頭,0.6,91
2026-05-22,20:12:05,3,甩頭,2.0,58
2026-05-22,20:12:06,2,搔抓,1.0,96
2026-05-22,20:12:06,3,甩頭,0.0,74
2026-05-22,20:12:06,2,搔抓,0.0,37
2026-05-22,20:12:06,3,甩頭,0.2,30
2026-05-22,20:12:06,2,搔抓,0.0,16
2026-05-22,20:12:06,3,甩頭,0.0,22
2026-05-22,20:12:06,2,搔抓,0.0,29
2026-05-22,20:12:06,3,甩頭,0.0,73
2026-05-22,20:12:06,2,搔抓,0.0,79
2026-05-22,20:12:06,3,甩頭,0.0,55
2026-05-22,20:12:06,2,搔抓,0.0,27
2026-05-22,20:12:06,0,走動,0.2,23
2026-05-22,20:12:07,3,甩頭,0.2,33
2026-05-22,20:12:09,3,甩頭,2.0,86
2026-05-22,20:12:09,0,走動,0.1,34
2026-05-22,20:12:10,3,甩頭,1.0,11
2026-05-22,20:12:12,3,甩頭,2.0,8
2026-05-22,20:12:14,0,走動,1.9,53
2026-05-22,20:12:16,0,走動,2.0,34
2026-05-22,20:12:18,0,走動,2.0,39
2026-05-22,20:12:20,0,走動,2.0,68
2026-05-22,20:12:20,1,舔舐,0.7,59
2026-05-22,20:12:22,3,甩頭,1.7,100
2026-05-22,20:12:23,2,搔抓,0.4,20
2026-05-22,20:12:23,1,舔舐,0.6,6
2026-05-22,20:12:25,1,舔舐,2.0,3
2026-05-22,20:12:27,1,舔舐,2.0,6
2026-05-22,20:12:29,1,舔舐,2.0,15
2026-05-22,20:12:31,1,舔舐,2.0,15
2026-05-22,20:12:33,1,舔舐,2.0,28
2026-05-22,20:12:35,1,舔舐,2.0,9
2026-05-22,20:12:37,1,舔舐,2.0,5
2026-05-22,20:12:39,1,舔舐,2.0,5
2026-05-22,20:12:41,1,舔舐,2.0,13
2026-05-22,20:12:43,1,舔舐,2.0,5
2026-05-22,20:12:45,2,搔抓,1.5,100
2026-05-22,20:12:47,2,搔抓,2.0,6
2026-05-22,20:12:49,2,搔抓,2.0,7
2026-05-22,20:12:51,2,搔抓,2.0,2
2026-05-22,20:12:51,3,甩頭,0.1,12
2026-05-22,20:12:53,3,甩頭,2.0,17
2026-05-22,20:12:54,0,走動,1.1,100
2026-05-22,20:12:55,3,甩頭,0.4,91
2026-05-22,20:12:57,3,甩頭,2.0,100
2026-05-22,20:12:57,2,搔抓,0.9,96
2026-05-22,20:12:57,3,甩頭,0.1,74
2026-05-22,20:12:58,2,搔抓,0.0,37
2026-05-22,20:12:58,3,甩頭,0.2,30
2026-05-22,20:12:58,2,搔抓,0.0,16
2026-05-22,20:12:58,3,甩頭,0.0,22
2026-05-22,20:12:58,2,搔抓,0.0,29
2026-05-22,20:12:58,3,甩頭,0.0,73
2026-05-22,20:12:58,2,搔抓,0.0,79
2026-05-22,20:12:58,3,甩頭,0.0,55
2026-05-22,20:12:58,2,搔抓,0.0,27
2026-05-22,20:12:58,0,走動,0.2,23
2026-05-22,20:12:58,3,甩頭,0.3,33
2026-05-22,20:13:00,3,甩頭,2.0,77
2026-05-22,20:13:00,0,走動,0.1,34
2026-05-22,20:13:02,3,甩頭,1.4,11
2026-05-22,20:13:04,3,甩頭,2.0,6
2026-05-22,20:13:06,3,甩頭,2.0,52
2026-05-22,20:13:06,0,走動,0.1,53
2026-05-22,20:13:08,0,走動,2.0,87
2026-05-22,20:13:10,0,走動,2.0,45
2026-05-22,20:13:12,0,走動,2.0,65
2026-05-22,20:13:13,1,舔舐,1.2,59
2026-05-22,20:13:15,3,甩頭,1.8,100
2026-05-22,20:13:16,2,搔抓,0.5,20
2026-05-22,20:13:16,1,舔舐,0.6,6
2026-05-22,20:13:18,1,舔舐,2.0,8
2026-05-22,20:13:20,1,舔舐,2.0,12
2026-05-22,20:13:22,1,舔舐,2.0,2
2026-05-22,20:13:24,1,舔舐,2.0,29
2026-05-22,20:13:26,1,舔舐,2.0,34
2026-05-22,20:13:28,1,舔舐,2.0,3
2026-05-22,20:13:30,1,舔舐,2.0,0
2026-05-22,20:13:32,1,舔舐,2.0,13
2026-05-22,20:13:34,1,舔舐,2.0,18
2026-05-22,20:13:36,1,舔舐,2.0,9
2026-05-22,20:13:38,1,舔舐,2.0,7
2026-05-22,20:13:39,2,搔抓,0.5,100
2026-05-22,20:13:41,2,搔抓,2.0,5
2026-05-22,20:13:43,2,搔抓,2.0,10
2026-05-22,20:13:45,2,搔抓,2.0,4
2026-05-22,20:13:45,3,甩頭,0.5,12
2026-05-22,20:13:47,3,甩頭,2.0,4
2026-05-22,20:13:49,0,走動,1.5,100
2026-05-22,20:13:49,3,甩頭,0.4,91
2026-05-22,20:13:51,3,甩頭,2.0,100
2026-05-22,20:13:53,2,搔抓,1.2,96
2026-05-22,20:13:53,3,甩頭,0.0,74
2026-05-22,20:13:53,2,搔抓,0.0,37
2026-05-22,20:13:53,3,甩頭,0.2,30
2026-05-22,20:13:53,2,搔抓,0.0,16
2026-05-22,20:13:53,3,甩頭,0.0,22
2026-05-22,20:13:53,2,搔抓,0.0,29
2026-05-22,20:13:53,3,甩頭,0.0,73
2026-05-22,20:13:53,2,搔抓,0.0,79
2026-05-22,20:13:53,3,甩頭,0.0,55
2026-05-22,20:13:53,2,搔抓,0.0,27
2026-05-22,20:13:53,0,走動,0.2,23
2026-05-22,20:13:53,3,甩頭,0.2,33
2026-05-22,20:13:55,3,甩頭,2.0,95
2026-05-22,20:13:56,0,走動,0.5,34
2026-05-22,20:13:57,3,甩頭,1.0,11
2026-05-22,20:13:59,3,甩頭,2.0,4
2026-05-22,20:14:01,3,甩頭,2.0,48
2026-05-22,20:14:01,0,走動,0.2,53
2026-05-22,20:14:03,0,走動,2.0,80
2026-05-22,20:14:05,0,走動,2.0,71
2026-05-22,20:14:07,0,走動,2.0,60
2026-05-22,20:14:09,1,舔舐,1.2,59
2026-05-22,20:14:10,3,甩頭,1.6,100
2026-05-22,20:14:11,2,搔抓,0.4,20
2026-05-22,20:14:11,1,舔舐,0.6,6
2026-05-22,20:14:13,1,舔舐,2.0,10
2026-05-22,20:14:15,1,舔舐,2.0,11
2026-05-22,20:14:17,1,舔舐,2.0,12
2026-05-22,20:14:19,1,舔舐,2.0,5
2026-05-22,20:14:21,1,舔舐,2.0,6
2026-05-22,20:14:23,1,舔舐,2.0,9
2026-05-22,20:14:25,1,舔舐,2.0,17
2026-05-22,20:14:27,1,舔舐,2.0,11
2026-05-22,20:14:29,1,舔舐,2.0,8
2026-05-22,20:14:31,1,舔舐,2.0,8
2026-05-22,20:14:33,2,搔抓,1.9,100
2026-05-22,20:14:35,2,搔抓,2.0,4
2026-05-22,20:14:37,2,搔抓,2.0,7
2026-05-22,20:14:39,2,搔抓,2.0,0
