frame,kp0_conf,kp1_conf,kp2_conf,kp3_conf,kp4_conf,kp5_conf,kp6_conf,kp7_conf,kp8_conf,kp9_conf,kp10_conf,kp11_conf,kp12_conf,kp13_conf,kp14_conf,kp15_conf,kp16_conf,bbox_conf
300,0.9990,0.9951,0.9888,1.0000,1.0000,1.0000,1.0000,0.9897,0.9990,0.9946,0.9946,0.9966,0.9106,0.9683,0.0000,0.0000,0.0000,0.9546
301,0.9985,0.9951,0.9907,1.0000,1.0000,1.0000,1.0000,0.9702,0.9980,0.9824,0.9966,0.9966,0.9399,0.9561,0.0000,0.0000,0.0000,0.9546
302,0.9990,0.9946,0.9902,1.0000,1.0000,1.0000,1.0000,0.9839,0.9980,0.9907,0.9927,0.9956,0.9014,0.9575,0.0000,0.0000,0.0000,0.9551
303,0.9990,0.9946,0.9902,1.0000,1.0000,1.0000,1.0000,0.9839,0.9980,0.9907,0.9922,0.9956,0.8955,0.9556,0.0000,0.0000,0.0000,0.9546
304,0.9990,0.9946,0.9907,0.9995,1.0000,1.0000,1.0000,0.9829,0.9980,0.9897,0.9927,0.9951,0.8989,0.9546,0.0000,0.0000,0.0000,0.9551
305,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9834,0.9980,0.9902,0.9932,0.9956,0.9038,0.9580,0.0000,0.0000,0.0000,0.9551
306,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9834,0.9980,0.9902,0.9937,0.9961,0.9072,0.9590,0.0000,0.0000,0.0000,0.9551
307,0.9990,0.9946,0.9907,0.9995,1.0000,1.0000,1.0000,0.9829,0.9980,0.9897,0.9937,0.9961,0.9097,0.9595,0.0000,0.0000,0.0000,0.9556
308,0.9990,0.9946,0.9907,0.9995,1.0000,1.0000,1.0000,0.9829,0.9980,0.9897,0.9927,0.9956,0.9082,0.9570,0.0000,0.0000,0.0000,0.9551
309,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9834,0.9980,0.9897,0.9932,0.9956,0.9082,0.9570,0.0000,0.0000,0.0000,0.9551
310,0.9990,0.9946,0.9907,0.9995,1.0000,1.0000,1.0000,0.9829,0.9980,0.9897,0.9932,0.9956,0.9126,0.9575,0.0000,0.0000,0.0000,0.9551
311,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9824,0.9980,0.9893,0.9937,0.9956,0.9111,0.9561,0.0000,0.0000,0.0000,0.9551
312,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9819,0.9976,0.9893,0.9937,0.9956,0.9102,0.9551,0.0000,0.0000,0.0000,0.9551
313,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9829,0.9980,0.9897,0.9941,0.9961,0.9121,0.9580,0.0000,0.0000,0.0000,0.9551
314,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9824,0.9980,0.9893,0.9946,0.9961,0.9180,0.9595,0.0000,0.0000,0.0000,0.9551
315,0.9990,0.9951,0.9912,1.0000,1.0000,1.0000,1.0000,0.9814,0.9980,0.9888,0.9946,0.9961,0.9185,0.9585,0.0000,0.0000,0.0000,0.9551
316,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9819,0.9980,0.9893,0.9946,0.9961,0.9160,0.9580,0.0000,0.0000,0.0000,0.9551
317,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9819,0.9980,0.9888,0.9941,0.9961,0.9160,0.9585,0.0000,0.0000,0.0000,0.9551
318,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9819,0.9980,0.9888,0.9941,0.9961,0.9160,0.9580,0.0000,0.0000,0.0000,0.9551
319,0.9990,0.9951,0.9907,0.9995,1.0000,1.0000,1.0000,0.9814,0.9976,0.9883,0.9941,0.9956,0.9204,0.9595,0.0000,0.0000,0.0000,0.9551
320,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9819,0.9980,0.9888,0.9941,0.9956,0.9204,0.9590,0.0000,0.0000,0.0000,0.9551
321,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9819,0.9976,0.9883,0.9941,0.9956,0.9224,0.9595,0.0000,0.0000,0.0000,0.9546
322,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9810,0.9976,0.9883,0.9937,0.9956,0.9199,0.9570,0.0000,0.0000,0.0000,0.9551
323,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9814,0.9980,0.9883,0.9937,0.9956,0.9175,0.9570,0.0000,0.0000,0.0000,0.9551
324,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9810,0.9976,0.9878,0.9937,0.9956,0.9180,0.9561,0.0000,0.0000,0.0000,0.9551
325,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9834,0.9980,0.9893,0.9946,0.9961,0.9253,0.9609,0.0000,0.0000,0.0000,0.9551
326,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9834,0.9980,0.9897,0.9946,0.9961,0.9258,0.9619,0.0000,0.0000,0.0000,0.9556
327,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9844,0.9980,0.9897,0.9946,0.9961,0.9302,0.9634,0.0000,0.0000,0.0000,0.9551
328,0.9990,0.9951,0.9912,0.9995,1.0000,1.0000,1.0000,0.9829,0.9980,0.9893,0.9946,0.9961,0.9307,0.9624,0.0000,0.0000,0.0000,0.9556
329,0.9980,0.9966,0.9912,1.0000,1.0000,1.0000,1.0000,0.9609,0.9976,0.9741,0.9971,0.9961,0.9546,0.9541,0.0000,0.0000,0.0000,0.9556
330,0.9980,0.9966,0.9912,1.0000,1.0000,1.0000,1.0000,0.9609,0.9976,0.9741,0.9971,0.9961,0.9546,0.9541,0.0000,0.0000,0.0000,0.9556
331,0.9956,0.9971,0.9897,0.9995,1.0000,1.0000,1.0000,0.9673,0.9961,0.9771,0.9951,0.9937,0.9312,0.9331,0.0000,0.0000,0.0000,0.9575
332,0.9917,0.9966,0.9873,0.9995,1.0000,1.0000,1.0000,0.9761,0.9956,0.9839,0.9961,0.9941,0.9136,0.9263,0.0000,0.0000,0.0000,0.9590
333,0.9888,0.9966,0.9863,0.9995,1.0000,1.0000,1.0000,0.9756,0.9951,0.9839,0.9961,0.9937,0.9180,0.9238,0.0000,0.0000,0.0000,0.9595
334,0.9873,0.9966,0.9854,0.9995,1.0000,1.0000,1.0000,0.9741,0.9946,0.9829,0.9961,0.9937,0.9189,0.9248,0.0000,0.0000,0.0000,0.9600
335,0.9878,0.9966,0.9858,0.9995,1.0000,1.0000,1.0000,0.9746,0.9946,0.9829,0.9961,0.9937,0.9204,0.9243,0.0000,0.0000,0.0000,0.9600
336,0.9878,0.9966,0.9858,0.9995,1.0000,1.0000,1.0000,0.9746,0.9946,0.9829,0.9961,0.9937,0.9209,0.9243,0.0000,0.0000,0.0000,0.9600
337,0.9878,0.9966,0.9854,0.9995,1.0000,1.0000,1.0000,0.9731,0.9941,0.9814,0.9956,0.9932,0.9180,0.9224,0.0000,0.0000,0.0000,0.9595
338,0.9878,0.9966,0.9858,0.9995,1.0000,1.0000,1.0000,0.9707,0.9937,0.9800,0.9951,0.9922,0.9087,0.9102,0.0000,0.0000,0.0000,0.9595
339,0.9888,0.9966,0.9868,0.9995,1.0000,1.0000,1.0000,0.9692,0.9937,0.9795,0.9946,0.9917,0.9048,0.9048,0.0000,0.0000,0.0000,0.9590
340,0.9888,0.9966,0.9868,0.9995,1.0000,1.0000,1.0000,0.9678,0.9932,0.9780,0.9946,0.9907,0.8999,0.8960,0.0000,0.0000,0.0000,0.9585
341,0.9897,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9663,0.9927,0.9771,0.9941,0.9897,0.9062,0.8911,0.0000,0.0000,0.0000,0.9585
342,0.9897,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9663,0.9927,0.9771,0.9941,0.9897,0.9077,0.8926,0.0000,0.0000,0.0000,0.9590
343,0.9897,0.9966,0.9873,0.9995,1.0000,1.0000,1.0000,0.9663,0.9927,0.9766,0.9941,0.9897,0.9082,0.8950,0.0000,0.0000,0.0000,0.9585
344,0.9897,0.9966,0.9873,0.9995,1.0000,1.0000,1.0000,0.9648,0.9927,0.9766,0.9941,0.9902,0.9121,0.8955,0.0000,0.0000,0.0000,0.9585
345,0.9888,0.9966,0.9873,0.9995,1.0000,1.0000,1.0000,0.9644,0.9932,0.9766,0.9941,0.9902,0.9116,0.8945,0.0000,0.0000,0.0000,0.9585
346,0.9883,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9653,0.9932,0.9771,0.9946,0.9902,0.9160,0.8975,0.0000,0.0000,0.0000,0.9590
347,0.9888,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9663,0.9932,0.9775,0.9946,0.9907,0.9194,0.9023,0.0000,0.0000,0.0000,0.9590
348,0.9888,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9658,0.9932,0.9775,0.9946,0.9907,0.9185,0.9014,0.0000,0.0000,0.0000,0.9590
349,0.9893,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9644,0.9932,0.9766,0.9946,0.9902,0.9170,0.8970,0.0000,0.0000,0.0000,0.9590
350,0.9893,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9644,0.9932,0.9761,0.9946,0.9902,0.9204,0.9014,0.0000,0.0000,0.0000,0.9590
351,0.9897,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9634,0.9927,0.9751,0.9946,0.9902,0.9233,0.9019,0.0000,0.0000,0.0000,0.9590
352,0.9941,0.9961,0.9863,0.9995,1.0000,1.0000,1.0000,0.9829,0.9932,0.9883,0.9863,0.9902,0.8516,0.9097,0.0000,0.0000,0.0000,0.9590
353,0.9893,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9639,0.9932,0.9756,0.9941,0.9902,0.9180,0.8979,0.0000,0.0000,0.0000,0.9590
354,0.9893,0.9966,0.9878,0.9995,1.0000,1.0000,1.0000,0.9634,0.9927,0.9756,0.9941,0.9897,0.9170,0.8965,0.0000,0.0000,0.0000,0.9590
355,0.9897,0.9966,0.9883,0.9995,1.0000,1.0000,1.0000,0.9639,0.9927,0.9756,0.9941,0.9897,0.9165,0.8945,0.0000,0.0000,0.0000,0.9585
356,0.9897,0.9966,0.9883,0.9995,1.0000,1.0000,0.9995,0.9624,0.9927,0.9751,0.9941,0.9897,0.9165,0.8931,0.0000,0.0000,0.0000,0.9585
357,0.9897,0.9966,0.9888,0.9995,1.0000,1.0000,0.9995,0.9614,0.9927,0.9746,0.9941,0.9893,0.9141,0.8857,0.0000,0.0000,0.0000,0.9585
358,0.9893,0.9966,0.9888,0.9995,1.0000,1.0000,0.9995,0.9624,0.9932,0.9756,0.9941,0.9893,0.9170,0.8901,0.0000,0.0000,0.0000,0.9585
359,0.9893,0.9966,0.9888,0.9995,1.0000,1.0000,0.9995,0.9609,0.9927,0.9746,0.9941,0.9893,0.9155,0.8862,0.0000,0.0000,0.0000,0.9585
360,0.9941,0.9961,0.9878,0.9995,1.0000,1.0000,1.0000,0.9800,0.9922,0.9863,0.9834,0.9873,0.8315,0.8838,0.0000,0.0000,0.0000,0.9580
361,0.9893,0.9966,0.9883,0.9995,1.0000,1.0000,0.9995,0.9614,0.9927,0.9751,0.9941,0.9893,0.9116,0.8853,0.0000,0.0000,0.0000,0.9585
