frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
177,1425.0000,518.6250,0.3750,1578.0000,299.2500,0.1875,1292.2500,261.0000,0.7500,1375.5000,645.7500,0.3750,1025.2500,459.7500,1.0607,693.7500,559.1250,0.8385,1422.0000,748.5000,0.0000,1746.0000,801.7500,0.0000,1212.7500,796.5000,0.7500,1626.0000,865.5000,0.0000,832.5000,694.8750,0.3750,832.5000,877.5000,1.5000,862.5000,673.8750,0.8385,935.2500,897.0000,1.0607,,,,,,,,,
178,1425.0000,518.2500,0.3750,1576.5000,299.0625,1.5117,1292.2500,261.3750,0.3750,1375.5000,646.5000,0.7500,1023.7500,460.1250,1.5462,693.0000,560.2500,1.3521,1422.7500,749.2500,1.0607,1747.5000,801.0000,1.6771,1212.0000,797.2500,1.0607,1626.0000,865.5000,0.0000,833.2500,695.2500,0.8385,834.0000,878.2500,1.6771,863.2500,674.6250,1.0607,935.2500,898.5000,1.5000,,,,,,,,,
179,1425.0000,519.0000,0.7500,1576.5000,299.0625,0.0000,1293.0000,261.3750,0.7500,1376.2500,646.5000,0.7500,1021.5000,460.8750,2.3717,693.0000,560.6250,0.3750,1425.0000,748.5000,2.3717,1747.5000,801.0000,0.0000,1215.7500,798.0000,3.8243,1629.0000,866.2500,3.0923,833.2500,695.2500,0.0000,832.5000,879.0000,1.6771,864.0000,674.2500,0.8385,935.2500,898.5000,0.0000,,,,,,,,,
180,1425.0000,518.2500,0.7500,1575.0000,299.2500,1.5117,1293.0000,262.1250,0.7500,1376.2500,647.6250,1.1250,1022.2500,460.8750,0.7500,693.7500,560.6250,0.7500,1424.2500,750.0000,1.6771,1747.5000,801.0000,0.0000,1214.2500,797.2500,1.6771,1626.0000,867.0000,3.0923,835.5000,695.2500,2.2500,835.5000,879.0000,3.0000,863.2500,674.2500,0.7500,933.7500,898.5000,1.5000,,,,,,,,,
181,1425.0000,518.2500,0.0000,1575.0000,298.8750,0.3750,1293.0000,261.7500,0.3750,1377.0000,646.8750,1.0607,1023.0000,461.6250,1.0607,693.0000,559.8750,1.0607,1423.5000,748.5000,1.6771,1747.5000,800.2500,0.7500,1215.7500,797.2500,1.5000,1627.5000,868.5000,2.1213,834.7500,695.2500,0.7500,835.5000,881.2500,2.2500,863.2500,673.1250,1.1250,933.0000,899.2500,1.0607,,,,,,,,,
182,1425.7500,519.3750,1.3521,1573.5000,298.5000,1.5462,1293.0000,262.5000,0.7500,1377.0000,647.2500,0.3750,1023.7500,461.2500,0.8385,693.0000,559.8750,0.0000,1424.2500,749.2500,1.0607,1749.0000,800.2500,1.5000,1215.7500,798.0000,0.7500,1629.0000,867.0000,2.1213,835.5000,694.8750,0.8385,838.5000,880.5000,3.0923,862.5000,672.7500,0.8385,933.0000,897.7500,1.5000,,,,,,,,,
183,1426.5000,519.3750,0.7500,1575.0000,298.5000,1.5000,1293.0000,262.1250,0.3750,1377.0000,647.6250,0.3750,1024.5000,461.6250,0.8385,693.0000,560.2500,0.3750,1423.5000,749.2500,0.7500,1747.5000,801.0000,1.6771,1215.0000,798.0000,0.7500,1626.0000,868.5000,3.3541,837.0000,695.2500,1.5462,840.0000,882.0000,2.1213,862.5000,672.7500,0.0000,931.5000,898.5000,1.6771,,,,,,,,,
184,1426.5000,519.7500,0.3750,1575.0000,298.5000,0.0000,1293.0000,262.8750,0.7500,1377.0000,648.3750,0.7500,1025.2500,462.0000,0.8385,693.7500,561.0000,1.0607,1423.5000,750.0000,0.7500,1747.5000,801.0000,0.0000,1213.5000,797.2500,1.6771,1624.5000,868.5000,1.5000,837.0000,696.0000,0.7500,840.0000,880.5000,1.5000,863.2500,672.7500,0.7500,934.5000,897.0000,3.3541,,,,,,,,,
185,1426.5000,520.1250,0.3750,1573.5000,298.8750,1.5462,1293.0000,262.8750,0.0000,1377.0000,649.8750,1.5000,1025.2500,461.6250,0.3750,694.5000,561.7500,1.0607,1424.2500,751.5000,1.6771,1749.0000,801.0000,1.5000,1212.7500,798.7500,1.6771,1624.5000,868.5000,0.0000,838.5000,696.7500,1.6771,843.0000,879.7500,3.0923,863.2500,674.2500,1.5000,933.7500,897.0000,0.7500,,,,,,,,,
186,1427.2500,520.5000,0.8385,1573.5000,298.8750,0.0000,1293.0000,263.6250,0.7500,1377.0000,649.5000,0.3750,1025.2500,462.3750,0.7500,695.2500,561.7500,0.7500,1423.5000,750.7500,1.0607,1749.0000,801.7500,0.7500,1212.0000,797.2500,1.6771,1623.0000,868.5000,1.5000,839.2500,696.7500,0.7500,844.5000,882.0000,2.7042,864.0000,673.8750,0.8385,935.2500,898.5000,2.1213,,,,,,,,,
187,1428.0000,520.5000,0.7500,1575.0000,299.2500,1.5462,1293.0000,263.2500,0.3750,1377.0000,650.2500,0.7500,1024.5000,462.3750,0.7500,694.5000,561.7500,0.7500,1423.5000,751.5000,0.7500,1749.0000,802.5000,0.7500,1211.2500,797.2500,0.7500,1623.0000,868.5000,0.0000,839.2500,696.7500,0.0000,843.0000,881.2500,1.6771,864.0000,673.5000,0.3750,934.5000,897.7500,1.0607,,,,,,,,,
188,1428.0000,520.8750,0.3750,1575.0000,300.3750,1.1250,1293.0000,264.0000,0.7500,1375.5000,650.2500,1.5000,1024.5000,462.7500,0.3750,694.5000,561.7500,0.0000,1423.5000,751.5000,0.0000,1749.0000,803.2500,0.7500,1212.0000,798.0000,1.0607,1623.0000,868.5000,0.0000,838.5000,696.3750,0.8385,842.2500,882.0000,1.0607,864.0000,673.8750,0.3750,936.0000,898.5000,1.6771,,,,,,,,,
189,1426.5000,522.0000,1.8750,1573.5000,301.1250,1.6771,1293.0000,264.7500,0.7500,1376.2500,650.6250,0.8385,1023.0000,462.7500,1.5000,694.5000,562.5000,0.7500,1425.0000,751.5000,1.5000,1750.5000,803.2500,1.5000,1212.0000,798.0000,0.0000,1623.0000,868.5000,0.0000,838.5000,697.1250,0.7500,843.0000,881.2500,1.0607,864.0000,675.3750,1.5000,935.2500,899.2500,1.0607,,,,,,,,,
190,1427.2500,522.7500,1.0607,1573.5000,301.1250,0.0000,1293.0000,265.1250,0.3750,1375.5000,651.3750,1.0607,1024.5000,463.5000,1.6771,694.5000,562.8750,0.3750,1425.7500,753.0000,1.6771,1750.5000,804.0000,0.7500,1211.2500,798.7500,1.0607,1621.5000,869.2500,1.6771,837.7500,697.5000,0.8385,840.0000,882.0000,3.0923,865.5000,675.0000,1.5462,937.5000,899.2500,2.2500,,,,,,,,,
191,1428.0000,522.7500,0.7500,1572.0000,301.3125,1.5117,1293.0000,265.5000,0.3750,1376.2500,651.7500,0.8385,1022.2500,464.2500,2.3717,694.5000,564.3750,1.5000,1425.0000,753.7500,1.0607,1750.5000,804.0000,0.0000,1210.5000,798.7500,0.7500,1621.5000,868.5000,0.7500,838.5000,697.8750,0.8385,840.0000,881.2500,0.7500,865.5000,676.5000,1.5000,936.0000,900.0000,1.6771,,,,,,,,,
192,1428.0000,522.7500,0.0000,1572.0000,301.8750,0.5625,1293.0000,265.8750,0.3750,1376.2500,652.1250,0.3750,1020.0000,464.2500,2.2500,693.7500,565.5000,1.3521,1427.2500,754.5000,2.3717,1752.0000,804.0000,1.5000,1212.7500,800.2500,2.7042,1623.0000,869.2500,1.6771,838.5000,698.6250,0.7500,840.0000,881.2500,0.0000,865.5000,678.0000,1.5000,935.2500,901.5000,1.6771,,,,,,,,,
193,1428.7500,522.7500,0.7500,1572.0000,302.6250,0.7500,1293.0000,266.2500,0.3750,1375.5000,652.1250,0.7500,1020.0000,464.6250,0.3750,695.2500,565.8750,1.5462,1428.0000,755.2500,1.0607,1752.0000,803.2500,0.7500,1214.2500,801.0000,1.6771,1623.0000,870.0000,0.7500,839.2500,699.0000,0.8385,841.5000,882.0000,1.6771,865.5000,678.7500,0.7500,933.0000,903.0000,2.7042,,,,,,,,,
194,1428.0000,523.1250,0.8385,1572.0000,303.0000,0.3750,1293.0000,266.6250,0.3750,1375.5000,651.7500,0.3750,1021.5000,465.0000,1.5462,695.2500,565.5000,0.3750,1428.7500,754.5000,1.0607,1750.5000,803.2500,1.5000,1218.0000,801.7500,3.8243,1626.0000,870.0000,3.0000,841.5000,699.0000,2.2500,846.0000,881.2500,4.5621,865.5000,677.2500,1.5000,933.7500,900.0000,3.0923,,,,,,,,,
195,1428.0000,523.5000,0.3750,1573.5000,303.0000,1.5000,1293.0000,267.0000,0.3750,1375.5000,651.7500,0.0000,1022.2500,465.0000,0.7500,695.2500,565.5000,0.0000,1429.5000,754.5000,0.7500,1752.0000,803.2500,1.5000,1218.7500,802.5000,1.0607,1627.5000,870.0000,1.5000,841.5000,698.2500,0.7500,847.5000,880.5000,1.6771,865.5000,677.6250,0.3750,933.7500,899.2500,0.7500,,,,,,,,,
196,1428.0000,523.5000,0.0000,1572.0000,303.7500,1.6771,1292.2500,267.0000,0.7500,1376.2500,651.7500,0.7500,1021.5000,465.3750,0.8385,694.5000,565.5000,0.7500,1428.7500,754.5000,0.7500,1750.5000,804.7500,2.1213,1218.7500,801.7500,0.7500,1626.0000,871.5000,2.1213,841.5000,699.0000,0.7500,847.5000,882.0000,1.5000,864.7500,678.0000,0.8385,933.7500,900.7500,1.5000,,,,,,,,,
197,1428.0000,523.5000,0.0000,1573.5000,303.3750,1.5462,1292.2500,267.0000,0.0000,1377.0000,651.7500,0.7500,1022.2500,465.7500,0.8385,694.5000,565.1250,0.3750,1428.7500,753.7500,0.7500,1749.0000,806.2500,2.1213,1220.2500,801.7500,1.5000,1629.0000,872.2500,3.0923,840.0000,699.0000,1.5000,844.5000,882.0000,3.0000,865.5000,677.6250,0.8385,936.0000,900.7500,2.2500,,,,,,,,,
198,1428.7500,524.2500,1.0607,1573.5000,303.1875,0.1875,1292.2500,266.6250,0.3750,1377.0000,652.1250,0.3750,1023.0000,466.5000,1.0607,694.5000,565.5000,0.3750,1429.5000,754.5000,1.0607,1750.5000,807.0000,1.6771,1221.0000,803.2500,1.6771,1629.0000,873.0000,0.7500,841.5000,699.0000,1.5000,847.5000,884.2500,3.7500,865.5000,678.3750,0.7500,933.0000,903.7500,4.2426,,,,,,,,,
199,1429.5000,525.0000,1.0607,1573.5000,303.0000,0.1875,1292.2500,266.6250,0.0000,1378.5000,653.2500,1.8750,1023.0000,467.2500,0.7500,695.2500,567.3750,2.0194,1431.0000,756.0000,2.1213,1752.0000,807.0000,1.5000,1221.0000,804.0000,0.7500,1629.0000,874.5000,1.5000,844.5000,699.7500,3.0923,852.0000,886.5000,5.0312,864.7500,680.2500,2.0194,929.2500,907.5000,5.3033,,,,,,,,,
