frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
309,6.180,1,641.78,17,0.9770,7.3366,36,40,1,0,WALK,0.9960
310,6.200,1,654.62,17,0.9750,7.0137,35,40,1,0,WALK,0.9955
311,6.220,1,669.91,17,0.9770,8.3170,41,40,1,0,WALK,0.9955
312,6.240,1,666.70,17,0.9760,6.5125,32,40,1,0,WALK,0.9923
313,6.260,1,675.69,17,0.9768,4.9153,24,40,1,0,WALK,0.9923
314,6.280,1,668.06,17,0.9777,6.7425,33,40,1,0,WALK,0.9884
315,6.300,1,656.13,17,0.9784,8.3271,41,40,1,0,WALK,0.9884
316,6.320,1,646.85,17,0.9840,8.8733,44,40,1,0,WALK,0.9915
317,6.340,1,646.86,17,0.9862,6.1222,30,40,1,0,WALK,0.9915
318,6.360,1,639.12,17,0.9872,7.7292,38,40,1,0,WALK,0.9912
319,6.380,1,636.32,17,0.9882,5.3672,26,40,1,0,WALK,0.9912
320,6.400,1,628.12,17,0.9865,8.7323,43,40,1,0,WALK,0.9894
321,6.420,1,620.09,17,0.9864,6.7989,33,40,1,0,WALK,0.9894
322,6.440,1,607.46,17,0.9881,9.7755,48,40,1,0,WALK,0.9908
323,6.460,1,593.98,17,0.9873,15.9168,79,40,1,0,WALK,0.9908
324,6.480,1,599.78,17,0.9867,6.4618,32,40,1,0,WALK,0.9964
325,6.500,1,587.71,17,0.9893,16.8755,84,41,1,0,WALK,0.9964
326,6.520,1,568.27,17,0.9907,7.6668,38,40,1,0,WALK,0.9989
327,6.540,1,569.93,17,0.9901,13.2931,66,41,1,0,WALK,0.9989
328,6.560,1,565.89,17,0.9904,7.1117,35,41,1,0,WALK,0.9994
329,6.580,1,564.12,17,0.9904,6.2035,31,40,1,0,WALK,0.9994
